CC1(CCc2c(cc3c(c2O1)cccc3OCc4ccccc4)C(=O)N5CCOCC5)C,4,P10000006
c1ccc(c(c1)/C=C(/C#N)\c2nc(cs2)c3ccc(cc3)Br)[N+](=O)[O-],C04010047,P04947540
C[C@@H]1CN(C[C@H](O1)C)c2c3c(cn(c3ncn2)c4ccc(cc4)Cl)c5ccccc5,C01447593,P06537245
CC(C)Sc1c2c(c3c4c(c(nc3s2)c5ccco5)COC(C4)(C)C)ncn1,C02258710,P07518232
CC(=O)[C@@H]1CC[C@@H]2[C@@]1(C3(C[C@@H]4[C@@H]2CC[C@@H]5[C@@]4(CC[C@@H](C5)OC(=O)C)C)OCCO3)C,C07041463,P11054616
CC1CCN(CC1)C(=O)CSc2nc3c(c4c(s3)CCCC4)c(=O)n2C5CCCC5,C03600242,P14130042
Cc1cc(c(n1c2ccc(cc2)[N+](=O)[O-])C)/C=C(/C#N)\c3ccc(cc3)Br,C01436879,P14268938
Cc1cc2c(cc1C)sc(n2)N(Cc3cccnc3)C(=O)c4ccc5c(c4)scn5,C09323473,P14287317
c1cc(cc(c1)I)/C=N/N=C/c2ccc(c(c2)[N+](=O)[O-])Cl,C09948915,P15193358
Cc1cccc(c1C)N(c2nc(cs2)/C=C(\C#N)/c3nc4ccccc4s3)C(=O)C,C12972978,P19063875
c1cc(oc1)[C@@H]2CC(=NN2S(=O)(=O)c3ccc(cc3)Cl)c4ccc(cc4)Cl,C13584426,P20919634
Cc1c(c2n(n1)[C@@H](CC(=N2)c3ccco3)c4ccccn4)c5ccc(cc5)Br,C14607641,P22321241
Cc1c(sc2c1c(=O)n(c(n2)S[C@@H](C)C(=O)N3CCC(CC3)C)C4CCCC4)C,C21167956,P31602832
Cc1ccc(cc1Cl)n2cnnc2S[C@@H](C)C(=O)N3c4ccccc4C[C@@H]3C,C22384965,P33270099
c1ccc(cc1)Cc2c(=O)nc3n(n2)c(=O)/c(=C/c4ccc(cc4Cl)Cl)/s3,C01138838,P34395183
c1cc(sc1)CN(c2ccc3c(c2)OCCO3)C(=O)[C@@H]4Cc5cc(ccc5O4)Cl,C29765763,P43690836
c1cc(c(c(c1)Cl)/C=c/2\c(=O)n3c(s2)nc(=O)c(n3)Cc4ccc(cc4)F)F,C02439320,P48802696
c1cc(ccc1N2CCN(CC2)C(=O)[C@@H]3CCCN(C3)c4c5ccsc5ccn4)Cl,C33174142,P49089320
Cc1ccc(cc1)N2CCN(CC2)S(=O)(=O)c3cc(cs3)c4nc(c(s4)C)C,C33297684,P49246139
CCc1nc(c2c3c(sc2n1)CCCC3)N4CCN(CC4)C(=O)C5CCCCC5,C35865146,P53241430
CC[C@H](C)c1nc(c2c3c(sc2n1)CCCCC3)N4CCN(CC4)C(=O)C(C)C,C35892334,P53283373
Cn1cc(cn1)c2cc(c3c(noc3n2)c4ccc(c(c4)Cl)Cl)C(F)(F)F,C36617426,P54420427
c1cc(c(c(c1)F)F)CN2CCCn3cccc3[C@@H]2c4cc(ccc4Cl)[N+](=O)[O-],C37523818,P55804157
c1cc2c(c(c1)N3C[C@H](CC3=O)c4nc(no4)c5ccc(c(c5)F)Cl)CCCC2,C38913378,P58951261
CC(C)(C)c1ccc(cc1)c2nc(on2)[C@@H]3CC(=O)N(C3)c4ccc(c(c4)Cl)F,C38919707,P58963274
Cc1ccc(c(c1)Cl)N2C[C@@H](CC2=O)c3nc(no3)c4ccc(c(c4)Br)F,C38920305,P58964041
c1cc(sc1)/C=C/c2nc3n(n2)c(=O)/c(=C/c4ccc(o4)c5ccc(cc5)F)/s3,C39837560,P60453398
CCN\1C(=O)/C(=C\c2ccc(o2)Br)/S/C1=N\c3ccncc3Cl,C39864324,P60487054
CC(=O)c1ccc(cc1)N2[C@@H](c3c(=O)c4ccccc4oc3C2=O)c5ccccc5F,C39872630,P60495952
CC(C)(C)c1ccc(cc1)c2nc(no2)[C@H]3CC(=O)N(C3)c4ccc(cc4F)Cl,C44422592,P67052116
c1cc(ccc1CN2[C@@H](CCC2=O)c3nc(no3)c4ccc(cc4)Br)Cl,C44433797,P67070435
CSc1ccc(cc1)[C@H]2[C@@H]3[C@@H](n4c(ncn4)N=C3c5ccccc5O2)c6ccccc6,C50616586,P75702298
c1c(cc(c2c1COCO2)CSc3nnc4n3cc(cc4Cl)C(F)(F)F)F,C16253683,P79438033
c1cc(ccc1C2=NN([C@H](C2)c3ccc4c(c3)nccn4)C(=O)c5ccsc5)Cl,C58047304,P87441350
