C#CCn\1c2ccc(cc2s/c1=N\C(=O)c3ccc(cc3)C(F)(F)F)[N+](=O)[O-],C38873838,P58892433
c1cc(ccc1c2csc(n2)/C(=C/c3ccc(o3)c4ccc(cc4)F)/C#N)[N+](=O)[O-],C39885074,P60510779
Cc1c(cccc1[N+](=O)[O-])CSc2nnc(o2)c3ccc(cc3)Br,C40122879,P60897006
C[C@]12C[C@H](CC(C1)(C)C)N(C2)c3c(c(ncn3)Sc4ccc(cc4)Cl)[N+](=O)[O-],C40607537,P61649708
Cc1cc(cc2c1C(=O)/C(=C/c3ccc4c(c3)OCO4)/O2)OC(=O)c5ccccc5,C41251228,P96449062
Cc1cc(cc2c1C(=O)/C(=C/c3ccc(cc3)F)/O2)OC(=O)c4ccc5c(c4)OCO5,C41291431,P96496827
Cc1ccc(c(c1)C)S(=O)(=O)Cc2ccc(o2)c3nc(no3)c4ccc(cc4)Cl,C85643970,P134059205
CC(C)(C)c1ccc(cc1)c2nc(no2)c3ccc(cc3)S(=O)(=O)N4CCCCC4,C96321990,P151933680
c1ccc(cc1)c2nnc(o2)/C=C/c3ccc(cc3)n4nc5ccc6ccccc6c5n4,C96328454,P151969740
Cc1ccc(cc1)c2nc(on2)c3ccc(nc3)N4CCN(CC4)c5ccc(cc5)F,C65097807,P151981566
Cc1ccc(cc1Cl)/N=C\2/N(CCCS2)C(=O)/C=C\c3cccc(c3)[N+](=O)[O-],C96545159,P152567259
c1ccc(c(c1)c2nc3cc(ccc3o2)/N=C/c4ccc(cc4)[N+](=O)[O-])Br,C00821763,P155885120
Cc1c(c(n(n1)c2ccccc2)Cl)/C=N/c3ccc(cc3)c4ccc(cc4)[N+](=O)[O-],C02067136,P156285812
