CC1(CCc2c(cc3c(c2O1)cccc3OCc4ccc(cc4)NC(=O)C=C)Cn5cnnn5)C,3,P10000003
CCOc1ccc2c(c1)cc(c(=O)[nH]2)[C@@H](c3nnnn3C4CCCCC4)N5CCCc6c5cccc6,C06133903,P10446822
CC[C@H](C(=O)NC1CCCC1)N(c2ccccc2F)C(=O)Cn3nc(nn3)c4ccc(cc4)C,C00903538,P10759259
CCC[C@H](CNC(=O)Cn1cnc2ccc(cc2c1=O)[N+](=O)[O-])c3ccc(cc3Cl)Cl,C08718644,P13381256
COc1cc2c3ccccc3oc2cc1N/C=C(\C#N)/c4nc(cs4)c5ccc(cc5)[N+](=O)[O-],C09065451,P13910861
Cc1c(sc2c1c(=O)n(c(n2)S[C@H](C)C(=O)Nc3ccc(cc3Cl)[N+](=O)[O-])CC=C)C,C09403102,P14405595
c1ccc(cc1)N(c2ccccc2)C(=O)CSC3=C([C@@H](CC(=O)N3)c4cccc(c4)[N+](=O)[O-])C#N,C01142944,P14547717
c1ccc(cc1)[C@H](C2CC2)NC(=O)c3ccc(cc3)OS(=O)(=O)c4cccc(c4)[N+](=O)[O-],C11210831,P16737955
CCOC(=O)c1c(c(sc1NC(=O)c2cc(=O)c3ccc(c(c3o2)C)C)C(=O)OCC)C,C11915905,P17604001
Cc1cc(ccc1NC(=O)CN(C)C(=O)c2ccc(o2)c3ccc(cc3)[N+](=O)[O-])Br,C12862323,P18895283
CCOc1ccc(cc1)N2[C@H](/C(=C(/C=C/c3ccccc3)\O)/C(=O)C2=O)c4ccc(cc4)[N+](=O)[O-],C09243578,P19823299
COc1ccc2c(c1)[nH]c(n2)SCC(=O)N3[C@H]([C@@H]4CCC/C(=C\c5ccco5)/C4=N3)c6ccco6,C12546365,P20644035
Cc1c(sc(n1)c2ccccc2)C(=O)NCCOc3ccc4nnc(n4n3)c5ccccc5,C13524355,P20825800
CCOC(=O)Nc1c(nc(s1)/C(=C/c2ccc(cc2)[N+](=O)[O-])/C#N)c3ccc(cc3)Cl,C15226398,P23097946
COc1ccc(cc1)c2nc(on2)N3CCC[C@@H](C3)C(=O)NCCOC45CC6CC(C4)CC(C6)C5,C15679026,P23660568
c1ccc(cc1)C(=O)C[C@@](c2ccccc2)(C(n3c4ccccc4nn3)n5c6ccccc6nn5)O,C15779968,P23785329
C[C@H]1C=C2C([C@H](C(C(=N2)C)C(=O)OC(C)C)c3cc(c(c(c3)Cl)O)OC)C(=O)[C@H]1C(=O)OC,C16474734,P24886869
C[C@@H]1C=C2C([C@H]([C@H](C(=N2)C)C(=O)OC(C)C)c3cc(c(c(c3)Cl)O)OC)C(=O)[C@@H]1C(=O)OC,C04767301,P24886878
c1ccc2cc(ccc2c1)SCC(=O)Nc3ncc(s3)S(=O)(=O)c4ccc(cc4)[N+](=O)[O-],C18228469,P27252366
Cc1ccc(cc1[N+](=O)[O-])[C@@H]2C3=C(C[C@@H](CC3=O)c4cccs4)NC(=C2C(=O)OCCOC)C,C15276833,P29689477
CCOc1ccc(cc1)N(Cc2cc3ccc(cc3[nH]c2=O)C)C(=O)c4ccc(cc4)[N+](=O)[O-],C09427536,P30036880
Cc1ccc(cc1C)S(=O)(=O)c2c3nc(c4c(n3nn2)ccs4)NCc5cccc(c5)OC,C20516323,P30585397
Cc1cccc(c1NC(=O)CN(c2ccccc2)S(=O)(=O)c3ccc(c(c3)[N+](=O)[O-])Cl)C,C20923637,P31238689
