C[C@H]1CN(C[C@@H](O1)C)C(=O)c2cc3c(cccc3OCc4ccc(cc4)Br)c5c2CCC(O5)(C)C,7,P10000009
Cc1c(c(c(c(c1C)C)S(=O)(=O)N2CCN(CC2)S(=O)(=O)c3c(c(c(c(c3C)C)C)C)C)C)C,C01575081,P09065094
Cc1c(c(n(n1)c2ccccc2)N3CCCCC3)C=C(c4nc5ccccc5s4)c6nc7ccccc7s6,C08431667,P12760681
COC(=O)C1[C@@H]([C@H]2C(=NC1=C)C[C@@H](CC2=O)c3ccc(cc3)Cl)c4cc5c(cc4Br)OCO5,C08425303,P12779332
c1ccc(c(c1)Cn2cnc3c(c2=O)c4c(n3c5cccc(c5)C(F)(F)F)nc6ccccc6n4)Cl,C02249365,P13569546
CC(C)[C@H]1Cc2c(sc3c2c(=O)n(c(n3)SCC(=O)c4ccc(cc4)Cl)c5ccccc5)CO1,C02323514,P13911123
C#CCn\1c2c(cccc2s/c1=N\C(=O)c3ccc(cc3)S(=O)(=O)N4CCCc5c4cccc5)F,C09079053,P13930139
c1cc(c(cc1Cl)Cl)c2ccc(o2)/C=C/3\C(=O)N(C(=O)S3)Cc4cc5c(cc4Cl)OCO5,C03764439,P14147497
COC(=O)c1ccc(cc1)[C@H]2[C@@H]3C(=Nc4ccccc4N2C(=O)C5CC5)C[C@H](CC3=O)c6ccc(cc6)F,C09301362,P14255389
Cc1ccc(c2c1n(/c(=N\C(=O)C3CCN(CC3)S(=O)(=O)c4ccc(s4)Cl)/s2)C)Cl,C09327179,P14565472
CC1=NC2=C([C@H](C1C(=O)OC(C)C)c3ccccc3Br)C(=O)C[C@@H](C2)c4ccc(cc4)OC,C10013914,P15287706
Cc1ccc(c2c1n(/c(=N/C(=O)[C@H]3CCCCN3S(=O)(=O)c4ccc(s4)Cl)/s2)C)Cl,C10065545,P16277702
Cc1ccc(cc1)n2c(c3c(c2C)[P@](=Nc4ccccc4)(N(N=C3)c5ccccc5)N6CCOCC6)C,C12564756,P18469429
c1ccc2c(c1)[C@]3(C(=O)N2Cc4cccc(c4)C(F)(F)F)N(C(=O)CS3)c5cccc(c5)C(F)(F)F,C12961038,P19041106
c1ccc(cc1)/N=c\2/n(c(cs2)c3cccc(c3)S(=O)(=O)N4CCCCCC4)Cc5cccnc5,C13042967,P19199429
Cc1ccc(cc1)N=[P@@]2(/C(=C/3\C(c4ccccc4N3C)(C)C)/C=NN2c5ccccc5)N6CCOCC6,C12524485,P20632647
CSc1ccc2c(c1)s/c(=N/C(=O)[C@@H]3CCCN(C3)S(=O)(=O)c4ccc(cc4)F)/n2CC=C,C12665141,P20673726
Cc1ccc(cc1)c2c(c(n(n2)c3nc(cc(n3)C(F)(F)F)c4cnn(c4)C)c5ccc(cc5)C)Cl,C13960487,P21480578
C#CCn\1c2c(cc(cc2s/c1=N\C(=O)[C@H]3CCCCN3S(=O)(=O)c4ccc(s4)Cl)F)F,C13963641,P21484752
CSc1nc2c(nn1)-c3ccccc3N([C@@H](O2)c4ccc(s4)Br)C(=O)c5ccccc5,C15016367,P22827503
CCN\1c2ccccc2S/C1=c/3\c(=O)n(c(=C4C(=NN(C4=O)c5ccccc5)C)s3)C6CCCCC6,C16157739,P24463110
c1cc(ccc1Sc2ccc(o2)/C=C\3/C(=O)N(C(=O)S3)Cc4cc5c(cc4Cl)OCO5)Cl,C17167223,P25806452
c1cc(ccc1n2c(=O)c3c(nc2SCc4ccc(cc4Cl)Cl)CCS3)OC(F)(F)F,C22413021,P33307557
c1ccc(cc1)CC2CCN(CC2)C3=NC(=O)/C(=C/c4cn(nc4c5ccc(cc5)F)c6ccccc6)/S3,C27019578,P39816913
CC1=NN(C(=O)[C@@]12Cc3ccc(cc3N4[C@@H]2CN(CC4)Cc5ccccc5)Cl)c6ccc(cc6)Cl,C33429024,P49508924
CC1=NN(C(=O)[C@]12Cc3ccc(cc3N4[C@@H]2CN(CC4)Cc5ccccc5)Cl)c6ccc(cc6)Cl,C33429026,P49508926
C[C@H]1C(=Cc2ccccc2O1)/C=c\3/c(=O)n4c(=NC(=C([C@H]4c5ccc(cc5)SC)C(=O)OC)C)s3,C33492347,P49607097
c1cc(ccc1C(=O)N(CC(=O)N2CCc3c(ccs3)[C@H]2c4ccc(cc4Cl)Cl)C5CC5)Cl,C33605997,P49787832
CC(C)(C)c1ccc(cc1)c2nc3n(n2)c(=O)/c(=C/c4cn(nc4c5cccs5)c6ccccc6)/s3,C34990654,P51936853
CCCCc1nc(c2c3c(sc2n1)CCCC3)N4CCN(CC4)S(=O)(=O)c5ccc(cc5)Cl,C35867839,P53245297
C[C@@H]1CCc2c(sc3c2c(nc(n3)C(C)C)N4CCN(CC4)S(=O)(=O)c5ccc6ccccc6c5)C1,C35867901,P53245412
Cc1cc(n(n1)CCN(c2nc3c(c(ccc3s2)Cl)C)C(=O)c4ccc(s4)Br)C,C38901883,P58936798
CCc1ccc(cc1)[C@H]2c3c(=O)c4ccccc4oc3C(=O)N2c5nnc(s5)SCc6ccccc6,C39837497,P60453335
Cc1ccc(cc1)CSc2nnc(s2)N3[C@@H](c4c(=O)c5ccccc5oc4C3=O)c6ccccc6F,C39837514,P60453352
