CC1(CCc2c(cc3c(c2O1)cccc3OCc4cccc(c4)OC)C(=O)N5CCOCC5)C,5,P10000004
CCCOC(=O)C1=C(N=C2CCCC(=O)C2[C@H]1c3cc4c(cc3Br)OCO4)C,C04062323,P05074064
CCCOC(=O)C1[C@H](C2=C(CC(CC2=O)(C)C)N=C1C)c3cc4c(cc3Br)OCO4,C04060657,P05132539
c1ccc(cc1)c2c3ccccc3c(nn2)N4CCN(CC4)S(=O)(=O)c5ccc(cc5)F,C01113637,P09512457
Cc1c(c(n(n1)C(=O)[C@H]2CCCN2S(=O)(=O)c3ccc(cc3)Cl)C)Sc4ccccc4,C01467721,P09616908
c1ccc(cc1)C(=O)N(c2ccc3c(c2)sc(=O)o3)S(=O)(=O)c4ccc(cc4)Cl,C03653752,P10050574
C=CCn\1c2c(cc(cc2Cl)Cl)s/c1=N\C(=O)c3ccc(cc3)N4C(=O)CCC4=O,C08957136,P13753195
Cc1ccc(cc1)S(=O)(=O)N2CCC[C@@H]2C(=O)/N=c/3\n(c4c(cc(cc4s3)F)F)CC#C,C08841283,P13785376
C[C@@H]1CCCN(C1)S(=O)(=O)c2ccc(cc2)C(=O)/N=c\3/n(c4ccc(cc4s3)F)CC#C,C09001132,P13816112
c1ccc2c(c1)CCN2C(=O)CSc3nnc4n3nc(cc4)c5ccc(cc5)Br,C09241176,P14160529
c1ccc2c(c1)c(=O)cc(o2)C(=O)N(Cc3cccnc3)c4nc5ccc(cc5s4)Cl,C09274378,P14211498
c1ccc2c(c1)nc(s2)[C@H]3CCCN3c4cnn(c(=O)c4Cl)c5ccc(cn5)C(F)(F)F,C09470798,P14678050
c1ccc2c(c1)nc(s2)[C@@H]3CCCN(C3)C(=O)CCc4nc(no4)c5ccc(cc5)Cl,C09620067,P14741312
Cc1c(c(n2c(n1)nc(n2)SCC(=O)N3CCC(CC3)C)C)Cc4ccc(cc4Cl)F,C03638323,P14817860
