CC1(CCc2c(cc3c(c2O1)cccc3OCc4ccc(cc4)NC(=O)C=C)C(=O)N5CCOCC5)C,7,P10000007
CCOC(=O)c1c2c(sc1NC(=O)Cn3cnc4c(c3=O)c5c(s4)C[C@H](CC5)C)C[C@@H](CC2)C,C00951873,P05635836
c1cc(oc1)C(=O)N(c2ccc3c(c2)OCCO3)[C@@H](c4ccc(cc4)Cl)C(=O)NC5CCCC5,C01382739,P06089192
Cc1ccc2cc(c(=O)[nH]c2c1)CN(Cc3ccc4c(c3)OCO4)S(=O)(=O)c5c(cc(cc5C)C)C,C00923331,P09343186
Cc1ccc(cc1)S(=O)(=O)N2CCC[C@H]2C(=O)Nc3nc4ccc5c(c4s3)sc(n5)SC,C08869387,P13618052
Cc1cccc(c1C)NC(=O)C2CCN(CC2)S(=O)(=O)c3ccc4c(c3)nc(n4C5CCCC5)C,C08912178,P13676516
COc1ccc(cc1)S(=O)(=O)N2CCC[C@H]2C(=O)Nc3nc(cs3)c4ccc5c(c4)CCCC5,C08927827,P13705798
Cc1ccccc1CNC(=O)[C@H]2CCCN(C2)c3c4c(c(nn3)C)c(n(n4)c5ccc(cc5)Cl)C,C09224369,P14137563
Cc1ccc(cc1)N2C(=O)/C(=C\c3ccc4c(c3)OCO4)/N=C2SCC(=O)Nc5ccccc5C,C09283531,P14225028
c1ccc2c(c1)CCN2S(=O)(=O)c3ccc(cc3)C(=O)Nc4nc(cs4)c5ccc(cc5)C#N,C09404243,P14408729
C[C@@H](c1ccc2c(c1)OCCO2)NC(=O)c3ccc4c(c3)sc5n4cc(n5)c6ccc(cc6)OC,C09406445,P14411591
Cc1ccc(c2c1sc(n2)NC(=O)c3ccc(cc3)S(=O)(=O)N4CCc5ccccc5C4)OC,C09427500,P14445289
c1cc(ccc1c2nnc(s2)NC(=O)c3ccc(cc3)S(=O)(=O)N4CCCCC4)Br,C09446057,P14472825
CC[C@H]1CCCCN1S(=O)(=O)c2ccc(cc2)C(=O)Nc3nc(cs3)c4ccc(cc4)C#N,C09640201,P14771229
CC1CCN(CC1)c2nnc(n2C3CC3)S[C@H](C)C(=O)Nc4c(c5c(s4)CCCCC5)C#N,C11424582,P16976666
Cc1c(c(=O)n(n1C)c2ccccc2)NC(=O)CSc3c4ccccc4nc(n3)c5cccs5,C12424670,P18259383
c1ccc2c(c1)cc(o2)c3csc(n3)NC(=O)[C@H]4CCCN4S(=O)(=O)c5ccc(s5)Cl,C12493754,P18360550
Cc1cc(c2cc(c(=O)[nH]c2c1)CN(Cc3cccs3)S(=O)(=O)c4cccc5c4nsn5)C,C06301529,P19270131
Cc1ccc2c(c1)cc(c(=O)[nH]2)CN(Cc3ccc4c(c3)OCO4)S(=O)(=O)c5ccc(c(c5)Cl)C,C06408396,P19324994
c1ccc2c(c1)nc(s2)c3csc(n3)NC(=O)[C@H]4CCCN(C4)S(=O)(=O)c5ccc(cc5)F,C14016958,P21557891
Cc1ccc(cc1NC(=O)c2cc3c(nn(c3s2)c4ccccc4Cl)C)S(=O)(=O)N(C)C,C15315968,P23214239
