CC1(CC(=O)c2ccc(cc2O1)OCC(=O)Nc3ccc(c(c3)C(F)(F)F)C#N)C,8,P10000010
Cc1ccc(cc1)c2nnn(n2)CC(=O)Nc3ccccc3I,C01128246,P04604126
c1cc(oc1)c2c3c(c4c5c(c(ncn5)NC[C@H]6CCCO6)sc4n2)CCCC3,C02282846,P05370320
C[C@H]1CCc2c(sc3c2c(=O)n(cn3)[C@H](C)C(=O)N/N=C/c4ccccc4F)C1,C00958201,P05814931
Cc1nnc2n1N[C@@H]([C@@H](S2)C(=O)c3ccc(cc3)Cl)c4ccc(cc4)OC,C04717291,P06738582
Cc1ccc(c(c1)Cl)NC(=O)Cn2nc(nn2)c3ccc(cc3)Br,C05255755,P07774438
c1cc(cc(c1)NS(=O)(=O)c2ccc(cc2)Cl)c3nnc4n3CCCCC4,C05121183,P09589541
Cc1ccc(cc1NS(=O)(=O)c2cc(c(cc2C)C)C)N3CCCS3(=O)=O,C05075781,P09659076
c1ccc2c(c1)nc(s2)NC(=O)c3cccc(c3)S(=O)(=O)N4CCCCC4,C03517007,P10009351
c1ccc(c(c1)CSc2nc3c(nn2)-c4ccccc4N[C@@H](O3)c5cccnc5)F,C00683770,P12839867
Cc1ccsc1/C=N/NC(=O)Cn2cnc3c(c2=O)c4c(s3)C[C@@H](CC4)C,C00954766,P12921247
c1cc(cc(c1)I)NS(=O)(=O)c2ccc(cc2)[N+](=O)[O-],C00869526,P13898628
Cc1ccc2c(c1C)nc(s2)NC(=O)[C@H]3CCCN3S(=O)(=O)c4cccs4,C09506019,P14566342
Cc1c(cc2cnn(c2n1)C(C)C)C(=O)Nc3nc(c(s3)C)c4ccc(cc4)F,C10446182,P15838973
Cc1cc(c(s1)C)c2cc(c3cnn(c3n2)C(C)C)C(=O)Nc4ncc(s4)C,C10817450,P16282442
Cn1c2ccccc2nc1CNC(=O)c3csc4n3cc(n4)c5ccccc5Cl,C11663538,P17367187
C[C@@H]1Cc2cc(ccc2N1S(=O)(=O)C)C3=NN=C(SC3)Nc4ccccc4F,C12986115,P19079866
C[C@H]1CCc2c(sc3c2c(=O)n(cn3)CC(=O)N/N=C/c4ccc(cc4)Cl)C1,C01033757,P20700668
CS(=O)(=O)N1CCCC[C@@H]1C(=O)Nc2ccccc2c3nc4ccccc4s3,C13792649,P21236198
Cc1ccc(cc1)S(=O)(=O)N2CCC[C@@H](C2)C(=O)Nc3nc4ccccc4s3,C14020417,P21562687
C[C@@]1(C(=O)N(C(=O)N1)Cc2ncc(o2)c3ccc(cc3)Cl)c4ccc(c(c4)F)F,C15399296,P23318196
C/C(=N\Cc1ccc(cc1)F)/C2C(=O)NC(=O)N(C2=O)c3cc(ccc3Cl)Cl,C08694988,P25533894
c1ccnc(c1)CSc2nc3n(n2)[C@H](C4=C(N3)CCCC4=O)c5ccc(cc5)Cl,C18198668,P27207775
Cc1ccc(cc1)[C@H]2C3=C(CCCC3=O)Nc4n2nc(n4)SCc5ccccn5,C18198676,P27207783
Cc1ccc(cc1)[C@@H](C)C(=O)N2CCC[C@H](C2)[C@@H]3C[C@@H](n4c(ncn4)N3)C(F)F,C19135892,P28257149
c1ccc(cc1)c2cc3c(nc2)Sc4nc(nn4[C@@H]3NC5CC5)c6ccncc6,C19374050,P28638575
Cn1ccc2c1ccc(c2)S(=O)(=O)N3CCC[C@@H](C3)C(=O)NC4CCCCCC4,C21053997,P31426861
Cc1ccc(c(c1)NC(=O)c2cnc3c(c(nn3c2C)C)c4ccc(cc4)F)OC,C21914230,P32625254
c1cc(ccc1c2ccc(nn2)N3CCC[C@H](C3)C(=O)Nc4nccs4)Cl,C22482558,P33403658
c1ccc(cc1)N2CC[NH+](CC2)[C@H](c3cccc(c3)F)c4c(n5c(s4)ncn5)[O-],C22609574,P33581753
Cc1c(sc(n1)NC(=O)[C@H]2Cc3cc(ccc3O2)Cl)c4nccn4C(F)F,C25163208,P37208852
CC(C)c1csc(n1)NC(=O)c2cc(ccc2I)[N+](=O)[O-],C31712002,P46711526
c1cc(c(cc1[N+](=O)[O-])C(=O)Nc2nc(cs2)C3CC3)I,C32638719,P57345614
c1ccc2c(c1)C(c3ccccc3O2)C(=O)Nc4nnc(o4)Cc5ccc(cc5)F,C38747128,P58672153
c1cc(cc(c1)Cl)c2nn3c(=O)cc(nc3s2)CNC(=O)c4cccs4,C41077168,P62347370
c1ccc(c(c1)C(=O)NCc2cc(=O)n3c(n2)sc(n3)c4cccc(c4)Cl)F,C41077169,P62347371
c1ccc(c(c1)c2nn3c(=O)cc(nc3s2)CNC(=O)c4ccccc4F)Cl,C41089884,P62362502
c1ccc2c(c1)CC[C@H]2N3C[C@H](CC3=O)c4nc(on4)Cc5c[nH]c6c5cccc6,C44430169,P67063655
CC(C)(C)c1cc(n(n1)[C@@H]2CCS(=O)(=O)C2)NC(=O)c3ccc(cc3Cl)F,C26492692,P88026105
Cc1cc(ccc1NC(=O)c2c(sc3c2c(ncn3)N4CCC[C@@H](C4)C)C)OC,C64459760,P98957924
CCN(Cc1[nH]c(=O)c2ccccc2n1)C(=O)C3c4ccccc4Oc5c3cccc5,C07725284,P105494259
Cc1cc2c(c(c1NC(=O)c3cccc(c3)OC)C)sc(n2)n4c(cc(n4)C)C,C72228681,P112216399
c1ccc2c(c1)CCC[C@H]2n3c(ccn3)NC(=O)[C@H]4CC(=NO4)c5cc(ccc5F)F,C78990491,P123298253
Cc1c(oc(n1)CN2C(=O)[C@@](NC2=O)(C)c3ccc(cc3)F)c4ccc(cc4)Cl,C79058335,P123416965
Cc1ccc(cc1)C(=O)Nc2nc3ccc(cc3s2)S(=O)(=O)N4CCCC4,C00937606,P126186070
c1ccc(cc1)CSc2nc3n(n2)[C@@H](C4=C(N3)CCCC4=O)c5ccc(cc5)C#N,C06817656,P128398474
Cc1ccc(cc1)c2c(sc(n2)NC(=O)[C@@H](C)N3C(=O)[C@H]4CCCC[C@@H]4C3=O)C,C40498944,P151091276
Cc1ccccc1N2C(=O)c3cc(nn3C[C@]2(C)C(=O)NC(C)(C)C)c4cccs4,C64815888,P151914421
c1ccc(cc1)c2c3cc(ccc3no2)C(=O)NC4CCN(CC4)c5nccs5,C96383795,P152084566
Cc1ccc(cc1)n2c3c(c(n2)C)sc(n3)N4CCC(CC4)NC(=O)C5CCC5,C65299731,P152126188
Cc1c(cnn1c2ccc(cc2)Br)C(=O)Nc3ccc(cc3)c4cnco4,C97444273,P154340197
