Cc1ccccc1COc2cccc3c2cc(c4c3OC(CC4)(C)C)c5nnco5,4,P10000006
C[C@@H]1CC(=C[C@H]([C@@H]1C2OCC3(CO2)COC(OC3)[C@@H]4[C@@H](CC(=C[C@@H]4C)C)C)C)C,C04023508,P04977527
CC1=NC2=C([C@H](C1C#N)c3ccc(cc3)OC)C(=O)C[C@H](C2)c4ccc(cc4)Cl,C00708224,P05354527
Cc1ccc(cc1C)c2csc3c2c(ncn3)N4CCN(CC4)c5ccccc5,C02888998,P05620522
C[C@H]1C[C@@H](CN(C1)c2c3c(cn(c3ncn2)c4cccc(c4)Cl)c5ccccc5)C,C02714605,P06537442
CC(C)(C)c1ccc(cc1)c2nn3c(nnc3s2)c4ccccc4Br,C04664990,P06560177
Cc1c(sc2c1c(=O)n3c(n2)SCC(=N3)c4ccc(cc4)c5ccccc5)C,C04665092,P06560665
c1cc(ccc1c2ccc(o2)/C=C/3\C(=O)OC(=N3)c4ccc(cc4)Cl)Cl,C03034969,P06725126
Cc1ccc(cc1)C2=N/C(=C\c3ccc(o3)c4ccc(cc4Cl)Cl)/C(=O)O2,C04837089,P07021756
CCCSc1nnc2n1c(nc3c2c4c(s3)CCC4)c5ccccc5,C02328886,P07143288
C[C@H]1C[C@@H](CN(C1)c2cc(nc3n2nc(c3)c4ccc(cc4)Cl)c5ccccc5)C,C04980504,P07290157
c1cc(ccc1c2cc3ccc(cc3oc2=O)OC(=O)C4CCCCC4)F,C01236762,P07443668
CC(C)c1c2c(c3c4c(c(nc(n4)SC)N5CCCC5)sc3n1)CCC2,C02418941,P07665954
CSc1ccc(cc1)C2=C/C(=C/3\C(=O)OC(=N3)c4ccccc4)/c5ccccc5O2,C05354127,P07918422
c1ccc(cc1)Cn2c(=O)c3c(=O)c4ccccc4sc3nc2c5cccs5,C02327036,P08017036
c1ccc(cc1)C(=O)Oc2ccc3c(c2)occ(c3=O)c4ccc(cc4)Cl,C02431515,P09287257
C[C@H]1C(=Nn2c(nnc2S1)c3ccc(cc3)Cl)c4ccc(cc4)Cl,C06416552,P10065965
CCc1ccc2c(c1)sc(n2)N3CCN(CC3)c4nc5c(cccc5s4)F,C08975461,P13780787
Cc1ccc(c2c1nc(s2)N3CCN(CC3)c4nc5c(cccc5s4)F)Cl,C08975473,P13780799
Cc1ccc(c2c1nc(s2)N3CCN(CC3)c4nc5c(s4)cccc5SC)C,C08975547,P13780873
Cc1ccc2c(c1C)nc(s2)N3CCN(CC3)c4nc5ccc(cc5s4)SC,C08975725,P13781051
Cc1cc(c2c(c1)nc(s2)N3CCN(CC3)c4nc5c(cc(cc5s4)Cl)C)C,C08975766,P13781092
Cc1cccc(c1)N2CCN(C[C@@H]2C)c3c4c(csc4ncn3)c5ccc(cc5)F,C09527737,P14598341
Cc1ccc(c(c1)N2CCN(CC2)c3c4c(csc4ncn3)c5ccc(cc5)F)C,C09527739,P14598343
c1ccc(cc1)c2csc3c2c(=O)n4c(n3)c5ccccc5c(n4)c6ccc(cc6)F,C01803389,P17691524
c1ccc(cc1)n2c3c(nc4ccccc4n3)nc2c5ccc(cc5)Br,C03267579,P19901298
Cc1c(c2ncc3c(n2n1)C[C@H](CC3=O)c4cc(cc(c4)F)F)c5ccc(cc5)Cl,C14163829,P21733506
c1ccc(cc1)c2cc(sc2N3CCOCC3)c4ccc(cc4)C=C(C#N)C#N,C16492806,P24912093
c1ccc2c(c1)n3c(s2)nnc3SCc4csc(n4)c5ccc(cc5)F,C23632064,P35047429
C[C@H]1CCc2c(sc3c2c(=O)n(c(n3)S[C@@H](C)C#N)c4ccc(cc4)Cl)C1,C06587930,P35075540
c1ccc(cc1)C(=O)[C@@H]2[C@@H]3C=Cc4ccccc4N3C([C@@H]2c5ccc(cc5)F)(C#N)C#N,C08781181,P56446080
c1ccc(cc1)c2cn(c3c2c(ncn3)N4CCCCC4)c5cccc(c5)Cl,C02714643,P56646191
c1ccc2c(c1)c(nnc2Sc3nc4ccccc4o3)c5ccc(cc5)Cl,C02283368,P57480465
CC(C)c1ccc(cc1)/C=c/2\c(=O)n3c(s2)nc(n3)/C=C/c4ccc(cc4)F,C39835498,P60450937
CCN\1C(=O)/C(=C/C(=C/c2ccccc2)/C)/S/C1=N\c3cccnc3Cl,C39863882,P60486612
c1ccc(cc1)N\2C(=O)/C(=C/c3cccc(c3)Cl)/S/C2=N\c4nccs4,C39864997,P60487727
Cc1csc(n1)/N=C/2\N(C(=O)/C(=C/c3ccc(cc3)Cl)/S2)c4ccccc4,C39865513,P60488243
c1ccc(c(c1)N2CCN(CC2)c3ccccc3S(=O)(=O)C(F)(F)F)F,C40087329,P60841310
c1ccc(c(c1)Cn2c3ccccc3n4c2nc(cc4=O)c5cccc(c5)Cl)F,C40484743,P61456932
c1cc(c(c(c1)Cl)c2nnc3n2c(=O)/c(=C/c4ccc(cc4)Cl)/s3)Cl,C44549278,P67231134
c1ccc2c(c1)nc(s2)c3ccc(cc3)Oc4nccc(n4)C(F)(F)F,C24053569,P72170424
