Title,glide gscore,RMSD
decoy,-6.265,9.478
decoy,-6.264,7.738
decoy,-6.264,7.684
decoy,-6.264,7.684
CHEMBL4472204,-6.263,8.104
decoy,-6.263,8.027
decoy,-6.262,7.92
decoy,-6.262,6.909
decoy,-6.261,11.208
decoy,-6.281,10.089
decoy,-6.26,6.584
decoy,-6.26,7.309
decoy,-6.414,6.2
decoy,-6.258,8.383
decoy,-6.258,7.883
decoy,-6.294,6.312
decoy,-6.287,8.165
decoy,-7.318,8.939
decoy,-6.256,8.694
decoy,-6.264,6.711
decoy,-6.255,8.635
decoy,-6.375,8.64
decoy,-6.251,8.744
decoy,-6.258,7.326
decoy,-6.417,8.743
decoy,-6.252,8.741
decoy,-6.268,8.307
decoy,-6.601,5.428
decoy,-6.248,7.909
decoy,-6.297,7.221
decoy,-6.263,6.077
CHEMBL4752560,-6.245,9.241
decoy,-7.063,7.941
decoy,-6.254,7.07
decoy,-6.242,7.351
decoy,-6.885,9.181
decoy,-6.241,6.174
decoy,-6.398,8.741
decoy,-6.24,7.06
decoy,-6.249,7.135
CHEMBL4790246,-6.237,8.105
decoy,-6.237,8.175
decoy,-6.236,8.492
decoy,-6.239,6.941
decoy,-6.234,8.379
decoy,-6.233,9.44
decoy,-6.236,7.847
decoy,-6.232,6.038
decoy,-6.241,6.522
decoy,-6.228,7.813
decoy,-6.228,6.057
decoy,-6.227,8.915
decoy,-6.225,8.222
decoy,-6.228,9.602
decoy,-6.223,5.838
decoy,-6.222,8.17
decoy,-6.221,8.821
decoy,-6.331,6.583
decoy,-6.22,8.504
decoy,-6.756,6.592
decoy,-6.219,8.141
decoy,-6.219,9.403
decoy,-6.219,6.239
decoy,-6.249,6.425
decoy,-7.143,7.959
decoy,-6.216,6.911
decoy,-6.647,7.665
decoy,-6.285,6.864
decoy,-6.214,9.907
decoy,-6.213,9.157
decoy,-6.224,8.211
decoy,-6.209,6.932
decoy,-6.618,7.358
decoy,-6.206,8.52
decoy,-6.205,8.028
decoy,-6.633,6.607
decoy,-6.202,7.232
decoy,-7.019,6.959
decoy,-6.198,7.15
decoy,-6.608,8.861
decoy,-6.196,7.877
decoy,-6.201,6.98
decoy,-6.194,8.343
decoy,-6.193,9.68
decoy,-6.301,7.784
decoy,-6.193,6.178
decoy,-6.774,6.575
decoy,-6.192,11.548
decoy,-7.132,6.82
decoy,-6.192,6.179
decoy,-6.192,6.938
decoy,-6.191,4.996
decoy,-6.189,10.607
decoy,-6.188,8.639
decoy,-6.355,6.793
decoy,-6.305,7.339
decoy,-6.305,7.339
decoy,-6.2,7.069
decoy,-6.44,9.188
decoy,-6.184,8.156
decoy,-6.184,7.942
decoy,-6.183,6.946
decoy,-6.791,8.417
decoy,-6.181,8.168
decoy,-6.18,8.043
decoy,-6.311,9.235
decoy,-6.453,8.351
decoy,-6.179,8.053
decoy,-6.179,7.182
decoy,-6.179,8.063
decoy,-6.179,11.107
decoy,-6.259,6.665
decoy,-6.178,9.071
decoy,-6.178,7.713
decoy,-6.176,9.741
decoy,-6.175,6.865
decoy,-6.175,9.226
decoy,-6.184,6.341
decoy,-6.269,7.584
decoy,-6.172,10.441
decoy,-6.201,7.884
decoy,-6.171,10.019
decoy,-6.171,10.527
decoy,-6.54,6.19
decoy,-6.166,8.623
decoy,-6.166,8.926
decoy,-7.301,5.702
decoy,-6.166,5.877
decoy,-6.483,7.442
decoy,-6.246,5.981
decoy,-6.165,8.103
decoy,-6.163,8.771
decoy,-6.162,6.962
decoy,-6.162,7.25
decoy,-6.16,6.835
decoy,-6.16,6.473
decoy,-6.157,8.265
decoy,-6.155,11.083
decoy,-6.154,7.637
decoy,-6.153,9.328
decoy,-6.565,7.008
decoy,-6.304,9.141
decoy,-6.151,5.344
decoy,-7.46,5.825
decoy,-6.154,6.975
decoy,-8.007,6.466
decoy,-7.735,9.049
decoy,-6.146,7.107
decoy,-6.146,6.053
decoy,-6.145,8.379
decoy,-6.189,8.217
decoy,-6.144,6.858
decoy,-6.143,10.359
decoy,-6.192,6.486
decoy,-6.142,8.915
decoy,-6.142,7.149
decoy,-6.153,7.588
decoy,-6.14,7.424
decoy,-6.139,8.071
decoy,-6.138,8.401
decoy,-6.138,7.226
decoy,-6.15,7.52
decoy,-6.135,6.795
decoy,-6.134,6.278
decoy,-6.133,7.557
decoy,-6.133,8.15
decoy,-6.132,7.805
decoy,-6.169,7.224
decoy,-6.204,6.501
decoy,-6.685,7.605
decoy,-6.129,6.664
decoy,-6.349,7.296
decoy,-6.128,8.194
decoy,-6.126,7.006
decoy,-6.126,7.501
decoy,-6.126,8.884
decoy,-6.186,9.091
decoy,-6.345,6.509
decoy,-6.126,6.976
decoy,-6.122,7.761
decoy,-6.122,7.79
decoy,-6.121,8.299
decoy,-7.085,9.488
decoy,-6.118,6.035
decoy,-6.759,7.264
decoy,-6.115,9.918
decoy,-6.114,6.148
decoy,-6.114,7.459
decoy,-6.114,7.628
decoy,-6.113,6.753
decoy,-6.143,7.757
decoy,-6.143,7.757
decoy,-6.803,9.021
decoy,-6.112,8.117
decoy,-6.106,6.045
decoy,-6.106,9.701
decoy,-6.303,7.856
decoy,-6.104,7.744
decoy,-6.103,7.66
decoy,-6.102,8.832
decoy,-6.105,8.631
decoy,-6.102,8.126
decoy,-6.1,7.509
decoy,-6.104,6.116
decoy,-7.173,5.661
decoy,-6.097,9.562
decoy,-6.102,6.318
decoy,-6.097,7.898
decoy,-6.111,6.643
decoy,-6.096,8.275
decoy,-6.099,10.841
decoy,-6.612,6.171
decoy,-6.095,6.564
decoy,-6.092,8.069
decoy,-6.092,6.643
decoy,-6.2,8.774
decoy,-6.092,10.406
decoy,-6.095,8.822
decoy,-6.095,7.655
decoy,-6.24,6.579
decoy,-6.087,10.477
decoy,-6.087,8.888
decoy,-6.423,9.964
decoy,-6.103,6.572
decoy,-6.157,6.421
decoy,-6.082,7.306
decoy,-6.083,7.819
decoy,-6.531,7.729
decoy,-6.08,8.87
decoy,-6.698,5.843
decoy,-6.08,9.381
decoy,-7.738,6.272
decoy,-6.081,6.245
decoy,-6.079,7.398
decoy,-6.248,7.483
decoy,-6.076,6.764
decoy,-6.158,7.043
decoy,-6.074,9.164
decoy,-6.072,8.929
decoy,-6.078,9.663
decoy,-6.068,7.421
decoy,-6.345,9.897
decoy,-6.068,10.022
decoy,-7.438,6.551
decoy,-6.485,6.186
decoy,-6.065,8.169
decoy,-6.063,8.701
decoy,-6.473,8.838
decoy,-6.063,8.287
decoy,-6.059,7.781
decoy,-7.295,8.084
decoy,-6.057,7.946
decoy,-6.057,6.475
decoy,-6.056,6.5
decoy,-8.026,7.685
rhodamin6G,-6.055,7.944
decoy,-6.057,8.836
decoy,-6.141,9.782
decoy,-6.053,6.711
decoy,-6.053,6.738
decoy,-6.053,6.826
decoy,-6.052,6.636
decoy,-6.112,7.667
decoy,-6.051,8.488
decoy,-6.05,9.053
decoy,-6.067,8.282
decoy,-6.048,6.661
decoy,-6.237,7.081
decoy,-6.048,7.37
decoy,-7.561,9.769
decoy,-6.047,7.714
decoy,-6.063,7.513
decoy,-6.045,6.084
decoy,-6.044,8.011
decoy,-6.043,8.893
decoy,-6.092,7.554
decoy,-6.514,7.62
decoy,-6.356,8.608
decoy,-6.108,7.588
decoy,-6.041,8.044
decoy,-6.29,7.824
decoy,-6.04,7.982
decoy,-6.931,5.716
decoy,-7.103,6.907
decoy,-6.044,7.203
decoy,-6.035,7.162
decoy,-6.919,6.44
decoy,-6.381,7.582
decoy,-6.041,7.54
decoy,-6.049,7.211
decoy,-6.032,8.885
decoy,-6.03,9.87
decoy,-6.343,6.822
decoy,-6.03,7.605
decoy,-6.396,6.159
decoy,-6.028,8.301
decoy,-6.462,7.025
decoy,-6.037,9.147
decoy,-6.028,7.503
decoy,-6.026,9.238
decoy,-6.152,9.543
decoy,-6.024,6.866
decoy,-6.022,8.305
decoy,-6.02,6.792
decoy,-6.518,7.55
decoy,-6.019,6.773
decoy,-6.018,6.287
decoy,-6.018,7.214
decoy,-6.018,8.882
decoy,-6.015,8.355
decoy,-6.016,7.045
decoy,-6.015,5.874
decoy,-6.066,9.271
decoy,-6.479,8.135
decoy,-6.014,7.227
decoy,-6.012,7.483
decoy,-6.011,9.394
decoy,-6.017,7.289
decoy,-6.011,7.263
decoy,-7.434,7.183
decoy,-6.01,6.092
decoy,-6.01,7.107
decoy,-6.01,9.252
decoy,-6.053,7.595
decoy,-6.008,8.733
decoy,-6.006,6.286
decoy,-6.009,7.227
decoy,-7.308,8.543
decoy,-6.021,7.972
decoy,-6.181,9.885
decoy,-6.591,7.577
decoy,-6,7.87
decoy,-6,9.226
decoy,-5.998,6.786
decoy,-6.337,6.965
decoy,-5.997,9.01
decoy,-5.996,10.059
decoy,-5.994,6.767
decoy,-7.11,6.94
decoy,-5.994,8.204
decoy,-5.99,6.617
decoy,-5.989,6.873
decoy,-5.988,7.392
decoy,-6.197,8.717
decoy,-5.984,8.51
decoy,-5.984,6.602
decoy,-6.081,6.128
decoy,-5.984,6.975
decoy,-7.317,7.673
decoy,-5.991,7.916
decoy,-5.983,8.819
decoy,-5.982,7.147
decoy,-5.981,6.527
decoy,-5.981,6.734
decoy,-6.391,10.543
decoy,-5.98,5.057
decoy,-5.979,8.791
decoy,-6.426,7.306
decoy,-5.976,8.527
decoy,-6.534,6.591
decoy,-6.711,6.375
decoy,-5.976,6.899
decoy,-5.974,8.071
decoy,-5.974,8.028
decoy,-6.173,8.283
decoy,-5.994,7.269
decoy,-6.403,6.376
decoy,-5.971,7.149
decoy,-5.97,6.998
decoy,-6.717,5.557
decoy,-5.969,10.494
decoy,-5.968,6.926
CHEMBL4742045,-5.969,7.238
decoy,-5.969,7.068
decoy,-6.595,8.399
decoy,-5.967,9.364
decoy,-6.192,9.65
decoy,-7.211,6.28
decoy,-5.975,7.927
decoy,-5.979,8.067
decoy,-5.964,7.714
decoy,-5.976,6.855
decoy,-6.263,9.115
decoy,-5.963,8.962
decoy,-5.962,9.857
decoy,-6.056,7.113
decoy,-6.302,5.413
decoy,-6.091,8.858
decoy,-5.96,10.849
decoy,-5.959,7.487
decoy,-5.967,4.896
decoy,-5.959,6.779
decoy,-5.958,7.946
decoy,-5.956,7.323
decoy,-5.989,6.209
decoy,-5.953,6.189
decoy,-5.953,8.232
decoy,-5.964,10.363
decoy,-6.069,5.994
decoy,-5.951,8.855
decoy,-5.967,6.672
decoy,-5.993,8.285
decoy,-5.949,10.663
decoy,-5.949,7.557
decoy,-6.324,7.53
decoy,-5.948,9.319
decoy,-5.948,8.972
decoy,-7.779,8.833
decoy,-5.947,7.914
CHEMBL4582016,-5.947,7.373
decoy,-5.947,7.42
CHEMBL4763478,-5.947,6.119
decoy,-5.947,6.648
decoy,-5.979,7.409
decoy,-6.314,7.752
decoy,-6.181,6.744
decoy,-6.132,6.497
decoy,-5.965,10.026
decoy,-5.944,8.27
decoy,-5.944,7.85
decoy,-5.944,7.471
decoy,-6.022,7.905
decoy,-5.975,7.942
decoy,-6.015,7.411
decoy,-6.043,8.832
decoy,-6.376,7.981
decoy,-6.145,9.545
MBX3135_5ENR,-5.943,8.685
decoy,-5.941,6.905
decoy,-5.941,6.898
decoy,-5.941,8.84
decoy,-6.701,7.921
decoy,-5.946,7.57
decoy,-5.951,6.385
decoy,-5.94,7.972
decoy,-5.938,8.428
decoy,-5.937,7.322
decoy,-7.671,8.211
decoy,-5.933,9.175
decoy,-5.933,6.391
decoy,-5.935,6.829
decoy,-6.068,8.847
decoy,-6.34,7.381
decoy,-5.93,8.285
decoy,-5.93,7.479
decoy,-5.928,7.394
decoy,-5.968,6.895
decoy,-6.46,8.043
decoy,-7.198,6.193
decoy,-6.148,4.846
decoy,-6.713,7.316
decoy,-5.945,7.456
decoy,-6.098,7.407
decoy,-5.945,8.142
decoy,-6.08,7.773
decoy,-5.924,8.671
decoy,-5.924,7.279
decoy,-5.923,5.306
decoy,-5.922,9.268
decoy,-6.025,9.766
decoy,-5.922,7.965
decoy,-5.922,7.992
decoy,-5.921,7.077
decoy,-5.92,6.837
decoy,-7.038,9.038
decoy,-5.924,8.124
decoy,-5.917,6.203
decoy,-8.545,8.628
decoy,-6.549,7.355
decoy,-5.941,7.339
decoy,-5.913,8.939
decoy,-5.913,8.794
decoy,-6.944,9.45
decoy,-6.687,4.589
decoy,-5.911,7.591
decoy,-5.91,6.416
decoy,-5.91,8.082
decoy,-5.909,8.545
decoy,-6.006,6.875
decoy,-5.909,6.176
decoy,-5.908,6.813
decoy,-5.907,9.227
decoy,-6.237,9.33
decoy,-6.588,6.964
decoy,-6.258,10.183
decoy,-5.935,8.088
decoy,-5.905,9.626
decoy,-5.902,5.957
decoy,-5.9,8.924
decoy,-5.9,9.271
decoy,-5.932,7.848
decoy,-5.896,6.28
decoy,-5.895,5.537
decoy,-5.914,9.597
decoy,-5.895,9.978
decoy,-5.893,6.875
decoy,-5.903,7.921
decoy,-5.891,7.816
decoy,-5.891,7.069
decoy,-5.89,7.156
decoy,-5.89,6.316
decoy,-6.712,5.692
decoy,-5.889,5.528
decoy,-5.889,10.075
decoy,-6.38,6.478
decoy,-5.888,10.693
decoy,-6.229,5.66
decoy,-5.952,7.88
decoy,-6.071,11.328
decoy,-5.884,8.289
decoy,-5.881,7.233
decoy,-5.88,5.666
decoy,-5.891,8.568
decoy,-6.354,7.567
decoy,-6.815,7.399
decoy,-6.031,7.704
decoy,-5.875,8.819
decoy,-5.874,7.929
decoy,-5.874,6.022
decoy,-5.965,6.143
decoy,-5.872,9.078
decoy,-5.879,5.476
decoy,-6.393,8.879
decoy,-5.871,8.958
decoy,-6.95,6.926
decoy,-5.87,7.293
decoy,-6.422,8.721
decoy,-6.954,6.922
decoy,-5.868,6.715
decoy,-5.867,8.231
decoy,-6.795,5.548
decoy,-5.866,8.165
decoy,-6.341,10.15
decoy,-6.502,6.191
decoy,-5.865,5.673
decoy,-5.863,9.592
decoy,-5.876,7.287
decoy,-6.971,7.835
decoy,-5.861,8.143
decoy,-5.86,7.741
decoy,-6.862,6.647
decoy,-5.925,7.32
decoy,-5.858,9.036
decoy,-5.876,6.617
decoy,-6.029,5.889
decoy,-5.854,7.381
decoy,-5.854,7.148
decoy,-5.863,6.668
decoy,-5.849,6.764
decoy,-6.046,6.32
decoy,-5.895,7.776
decoy,-5.847,9.322
decoy,-5.854,7.49
decoy,-5.876,8.757
decoy,-5.878,7.612
decoy,-5.845,6.126
decoy,-6.534,6.553
decoy,-6.025,9.252
decoy,-5.843,7.069
decoy,-6.253,5.919
decoy,-5.842,7.005
decoy,-5.841,6.793
decoy,-5.858,6.882
decoy,-5.847,6.773
decoy,-5.838,6.939
decoy,-5.838,6.675
decoy,-5.836,7.076
decoy,-5.836,8.623
decoy,-6.761,6.258
decoy,-5.838,7.11
decoy,-5.834,9.729
decoy,-5.861,6.123
decoy,-5.936,9.247
decoy,-6.588,5.524
decoy,-7.033,8.155
decoy,-5.833,6.578
decoy,-5.832,6.476
decoy,-5.868,7.239
decoy,-5.886,7.305
decoy,-5.83,7.779
decoy,-5.89,7.14
decoy,-5.855,6.029
decoy,-5.826,6.35
decoy,-5.824,8.634
decoy,-5.869,6.638
decoy,-5.973,6.428
decoy,-5.822,7.978
decoy,-5.83,6.557
decoy,-6.002,9.497
decoy,-5.821,8.698
decoy,-5.821,8.575
decoy,-5.82,7.958
decoy,-6.397,7.362
decoy,-5.819,7.118
decoy,-6.117,5.542
decoy,-5.817,7.586
decoy,-5.837,6.437
decoy,-6.228,8.636
decoy,-5.817,7.387
decoy,-5.817,6.643
decoy,-5.816,8.63
decoy,-5.827,8.682
decoy,-5.815,7.744
decoy,-7.105,5.577
decoy,-5.815,7.335
decoy,-5.812,7.858
decoy,-5.829,6.781
decoy,-5.828,6.319
decoy,-5.825,6.652
decoy,-5.811,7.06
decoy,-5.811,7.771
decoy,-5.81,7.139
decoy,-5.809,6.33
decoy,-5.808,6.791
decoy,-5.829,9.575
decoy,-6.244,6.578
decoy,-5.806,7.111
decoy,-5.805,6.118
decoy,-6.062,6.983
MBX3132,-5.805,8.183
decoy,-5.804,5.132
decoy,-5.804,7.817
decoy,-6.778,7.269
decoy,-5.861,7.359
decoy,-5.813,8.084
decoy,-5.877,7.447
decoy,-5.947,7.412
decoy,-5.8,7.235
decoy,-5.83,6.795
decoy,-6.079,6.666
decoy,-5.798,8.012
decoy,-5.812,6.479
decoy,-6.082,6.212
decoy,-5.797,7.395
decoy,-5.832,8.365
decoy,-5.797,6.887
decoy,-5.796,6.989
decoy,-5.808,6.672
decoy,-6.512,7.53
decoy,-5.902,7.891
decoy,-5.795,6.574
decoy,-5.982,5.907
decoy,-5.793,8.575
decoy,-6.77,6.346
decoy,-6.884,7.43
decoy,-5.793,11.293
decoy,-5.792,10.61
decoy,-6.073,8.751
decoy,-5.807,7.911
decoy,-5.807,7.911
decoy,-5.79,7.816
decoy,-5.924,6.701
decoy,-5.788,7.564
decoy,-6.689,11.239
decoy,-6.086,8.523
decoy,-7.525,7.13
decoy,-6.313,8.779
decoy,-6.683,8.619
decoy,-6.631,7.143
decoy,-5.784,7.751
decoy,-7.33,6.245
decoy,-5.803,6.303
decoy,-5.782,9.906
decoy,-5.781,9.159
decoy,-5.78,7.214
decoy,-5.874,8.971
decoy,-6.788,5.792
decoy,-6.754,6.365
decoy,-5.782,6.329
decoy,-5.777,8.174
decoy,-5.776,7.062
decoy,-6.625,8.16
decoy,-6.186,5.169
decoy,-5.773,7.983
decoy,-6.26,7.423
decoy,-5.773,9.365
decoy,-5.773,7.921
decoy,-5.772,7.515
decoy,-5.772,11.254
decoy,-5.844,8.253
decoy,-5.771,9.155
decoy,-5.778,6.766
decoy,-5.77,8.28
decoy,-6.363,7.255
decoy,-5.767,6.213
decoy,-5.784,7.446
decoy,-5.765,9.86
decoy,-6.64,7.364
decoy,-5.793,7.857
decoy,-6.004,7.001
decoy,-6.179,8.102
decoy,-5.761,7.119
decoy,-5.761,8.075
decoy,-7.64,7.266
decoy,-5.76,7.257
decoy,-5.758,7.623
decoy,-5.757,9.635
decoy,-5.757,7.883
decoy,-5.8,9.412
decoy,-5.889,6.39
decoy,-5.752,7.527
decoy,-5.778,6.016
decoy,-6.506,5.742
decoy,-6.525,10.027
decoy,-5.752,6.159
decoy,-5.751,8.89
decoy,-6.126,5.43
decoy,-5.768,6.864
decoy,-5.78,7.111
decoy,-5.749,8.318
decoy,-5.746,7.447
decoy,-6.608,6.569
decoy,-5.745,9.201
decoy,-6.163,7.011
decoy,-5.836,8.566
decoy,-6.806,10.374
decoy,-5.74,5.871
decoy,-6.719,5.401
decoy,-5.739,8.335
decoy,-5.959,7.469
decoy,-5.743,4.2
decoy,-7.086,8.041
decoy,-5.736,5.985
decoy,-5.741,7.814
decoy,-5.757,6.402
decoy,-5.815,8.36
decoy,-5.733,8.087
decoy,-5.733,5.404
decoy,-5.73,6.576
decoy,-6.142,8.391
decoy,-6.142,8.391
decoy,-5.727,8.196
decoy,-5.753,6.497
decoy,-6.01,8.847
decoy,-5.726,8.464
decoy,-5.753,6.08
decoy,-6.551,5.764
decoy,-6.014,6.44
decoy,-5.745,7.935
decoy,-5.721,8.251
decoy,-5.846,6.769
decoy,-5.72,7.006
decoy,-5.72,8.336
decoy,-5.829,5.782
decoy,-5.72,8.259
decoy,-5.945,5.446
decoy,-5.719,6.475
decoy,-5.717,6.846
decoy,-5.715,6.416
decoy,-5.714,7.621
decoy,-6.123,7.777
decoy,-5.711,7.091
decoy,-5.711,6.562
decoy,-5.71,9.46
decoy,-6.811,5.885
decoy,-5.718,11.108
decoy,-5.707,5.637
decoy,-5.706,7.602
decoy,-5.706,6.841
decoy,-5.705,7.702
decoy,-6.41,8.747
decoy,-5.703,5.356
decoy,-5.702,7.105
decoy,-5.705,6.705
decoy,-5.702,8.827
decoy,-7.841,7.063
decoy,-5.932,6.499
decoy,-5.7,6.338
decoy,-6.124,6.66
decoy,-6.466,10.564
decoy,-5.696,6.183
decoy,-5.959,6.701
decoy,-5.695,8.211
decoy,-5.695,5.577
decoy,-7.62,9.409
decoy,-5.706,8.495
decoy,-5.693,8.072
decoy,-5.691,9.37
decoy,-5.728,7.275
decoy,-5.707,9.231
decoy,-5.77,5.639
decoy,-5.688,8.534
decoy,-5.729,8.818
decoy,-5.687,5.834
decoy,-5.988,6.987
decoy,-6.163,7.117
decoy,-5.725,6.102
decoy,-6.597,6.45
decoy,-5.684,6.708
decoy,-5.684,7.39
decoy,-5.683,10.389
decoy,-6.349,9.25
decoy,-5.682,8.517
decoy,-5.959,8.607
decoy,-5.697,9.146
decoy,-5.679,7.414
decoy,-5.68,6.691
decoy,-5.973,7.28
decoy,-5.678,9.384
decoy,-5.678,7.727
decoy,-6.711,8.883
decoy,-6.711,8.883
decoy,-5.677,6.708
decoy,-5.676,8.496
decoy,-7.277,7.3
decoy,-5.676,7.037
decoy,-5.675,6.525
decoy,-5.847,6.854
decoy,-5.711,9.137
decoy,-5.706,8.729
decoy,-5.672,8.186
decoy,-5.672,5.466
decoy,-5.677,8.442
decoy,-5.67,7.501
decoy,-5.669,8.347
decoy,-5.667,7.232
decoy,-5.667,6.73
decoy,-6.755,8.855
decoy,-5.676,6.466
decoy,-5.667,6.001
decoy,-5.691,6.888
decoy,-5.664,8.327
decoy,-5.663,6.407
decoy,-5.662,9.797
decoy,-5.661,6.47
decoy,-5.661,6.799
decoy,-6.857,8.435
decoy,-5.659,5.938
decoy,-6.469,7.301
decoy,-5.657,7.869
decoy,-6.069,7.63
decoy,-6.069,7.63
decoy,-6.676,5.899
decoy,-7.271,7.175
decoy,-5.88,6.749
decoy,-6.084,6.524
decoy,-5.653,7.39
decoy,-5.908,8.278
decoy,-5.652,9.774
decoy,-5.651,6.161
decoy,-5.767,5.457
decoy,-5.651,7.417
decoy,-5.65,6.775
decoy,-5.853,6.981
decoy,-5.649,9.447
decoy,-5.649,7.257
decoy,-5.647,9.736
decoy,-5.646,9.065
decoy,-6.132,7.119
decoy,-5.737,6.209
decoy,-5.643,9.528
decoy,-5.655,9.403
decoy,-6.521,6.75
decoy,-6.39,6.856
decoy,-5.995,7.942
decoy,-5.869,7.983
decoy,-6.048,6.563
decoy,-5.641,6.411
decoy,-6.235,7.325
decoy,-5.635,8.587
decoy,-6.215,6.572
decoy,-6.054,7.022
decoy,-5.633,9.211
decoy,-6.879,6.391
decoy,-6.04,5.521
decoy,-5.631,9.859
decoy,-5.747,5.775
decoy,-5.631,5.579
decoy,-5.664,5.967
decoy,-5.657,5.835
decoy,-5.99,6.525
decoy,-6.299,5.722
decoy,-5.626,8.061
decoy,-5.626,6.107
decoy,-5.626,7.026
decoy,-6.876,6.696
decoy,-6.01,6.698
decoy,-6.01,6.698
decoy,-5.624,7.147
decoy,-5.978,7.749
decoy,-5.624,5.964
decoy,-5.623,6.813
decoy,-5.649,7.819
decoy,-5.621,6.52
decoy,-5.623,6.824
decoy,-5.62,6.979
decoy,-5.62,6.938
decoy,-6.03,8.608
decoy,-5.675,7.783
decoy,-5.618,6.234
decoy,-7.155,7.175
decoy,-5.621,5.04
decoy,-6.766,6.704
decoy,-5.612,8.526
decoy,-5.612,6.714
decoy,-6.561,5.753
decoy,-5.611,6.502
decoy,-7.141,8.664
decoy,-5.61,7.214
decoy,-5.61,9.775
decoy,-6.204,6.7
decoy,-5.673,5.906
decoy,-5.608,6.614
decoy,-5.747,7.003
decoy,-5.765,6.048
decoy,-5.605,8.09
decoy,-5.784,10.121
decoy,-6.014,6.988
decoy,-6.449,7.271
decoy,-5.645,8.321
decoy,-5.843,7.318
CHEMBL4448763,-5.6,7.461
decoy,-5.6,7.363
decoy,-5.652,6.614
decoy,-5.622,6.935
decoy,-6.846,6.688
decoy,-5.596,6.971
decoy,-5.655,7.747
decoy,-5.593,9.803
decoy,-5.592,8.462
decoy,-5.591,6.159
decoy,-5.591,7.917
decoy,-5.591,6.439
decoy,-5.59,6.667
decoy,-6.009,7.152
decoy,-5.848,6.467
decoy,-5.59,9.437
decoy,-5.584,8.085
decoy,-5.584,6.401
decoy,-5.584,7.883
decoy,-5.587,8.28
decoy,-5.582,7.263
decoy,-6.238,6.573
decoy,-5.582,11.561
decoy,-5.716,7.189
decoy,-5.916,7.551
decoy,-5.757,6.425
decoy,-5.589,6.02
decoy,-5.579,8.151
decoy,-5.678,6.174
minocycline,-5.612,6.547
decoy,-7.718,7.362
decoy,-6.177,6.442
decoy,-5.577,6.161
decoy,-5.605,6.948
decoy,-5.576,6.54
decoy,-6.622,8.182
decoy,-5.611,6.888
decoy,-7.012,8.566
decoy,-5.571,6.63
decoy,-6.319,6.57
decoy,-5.57,6.276
decoy,-5.581,9.741
decoy,-6.696,6.407
decoy,-6.041,7.568
decoy,-5.722,5.66
decoy,-5.568,6.574
decoy,-5.978,8.27
decoy,-5.597,9.223
decoy,-5.566,7.576
decoy,-5.565,8.479
decoy,-5.7,7.644
decoy,-5.564,7.123
decoy,-5.875,6.399
decoy,-5.561,8.068
decoy,-5.561,5.872
decoy,-5.562,6.856
decoy,-5.574,8.622
decoy,-7.058,9.614
decoy,-6.147,7.879
decoy,-5.663,7.157
decoy,-5.56,7.963
decoy,-5.559,6.643
decoy,-5.559,9.43
decoy,-5.573,8.725
decoy,-5.559,10.039
decoy,-5.558,6.776
decoy,-7.41,6.448
decoy,-5.558,6.198
decoy,-5.557,5.805
decoy,-6.089,7.675
decoy,-7.145,8.44
decoy,-5.557,8.739
decoy,-5.552,7.428
decoy,-5.551,7.642
decoy,-5.552,7.771
decoy,-5.582,6.386
decoy,-6.582,8.014
decoy,-5.581,6.259
decoy,-5.547,10.318
decoy,-6.75,7.074
decoy,-5.546,6.292
decoy,-5.546,9.24
decoy,-6.066,9.149
decoy,-5.543,7.607
decoy,-5.543,7.902
decoy,-5.715,7.139
decoy,-5.547,5.568
decoy,-5.542,9.496
decoy,-5.541,6.897
decoy,-5.539,7.512
decoy,-5.538,6.465
decoy,-5.538,7.77
decoy,-5.537,8.394
decoy,-5.537,8.531
decoy,-5.537,7.867
decoy,-6.97,6.104
decoy,-5.535,7.837
decoy,-5.603,6.4
decoy,-5.727,7.06
decoy,-5.545,6.004
decoy,-5.533,5.488
decoy,-5.532,5.727
decoy,-5.531,6.873
decoy,-5.528,8.037
decoy,-5.82,8.011
decoy,-6.503,7.708
decoy,-5.936,7.223
decoy,-5.935,7.636
decoy,-6.701,6.947
decoy,-5.638,6.161
decoy,-6.554,6.25
decoy,-5.522,6.968
decoy,-5.521,6.294
decoy,-5.521,6.753
decoy,-5.52,6.779
decoy,-5.519,8.598
decoy,-5.518,8.095
decoy,-5.824,6.359
decoy,-5.521,5.125
decoy,-5.517,7.15
decoy,-5.516,9.628
decoy,-6.158,8.732
decoy,-5.846,6.993
decoy,-5.515,7.72
decoy,-6.987,7.477
decoy,-5.513,7.334
decoy,-6.062,8.905
decoy,-5.511,7.94
decoy,-6.352,7.519
decoy,-5.837,5.858
MBX3135,-5.635,8.385
decoy,-5.749,9.437
decoy,-5.507,6.277
decoy,-5.506,8.092
decoy,-5.508,7.322
decoy,-7.747,7.147
decoy,-5.505,7.152
decoy,-5.856,5.872
decoy,-5.505,9.315
decoy,-5.537,6.472
decoy,-6.228,7.682
decoy,-5.503,7.141
decoy,-6.321,6.937
decoy,-5.501,7.56
decoy,-5.501,5.472
decoy,-5.5,6.844
decoy,-5.506,6.039
decoy,-5.499,7.449
decoy,-5.589,8.401
decoy,-6.28,7.516
decoy,-6.634,7.809
decoy,-5.497,6.503
decoy,-5.496,7.065
decoy,-5.496,6.76
decoy,-6.085,7.689
decoy,-5.504,7.724
decoy,-5.766,9.212
decoy,-5.997,6.884
decoy,-5.492,5.918
decoy,-5.517,6.969
