Title,glide gscore,RMSD
decoy,-7.828,10.476
decoy,-7.811,8.98
decoy,-7.807,8.777
decoy,-8.099,9.102
decoy,-7.806,9.491
decoy,-7.805,8.999
decoy,-7.804,6.359
decoy,-7.803,9.589
decoy,-7.803,8.924
decoy,-7.805,8.663
decoy,-7.803,7.527
decoy,-7.802,7.027
decoy,-7.8,7.904
decoy,-7.818,9.872
decoy,-7.798,9.58
decoy,-8.208,7.977
decoy,-7.797,9.584
decoy,-7.796,6.663
decoy,-7.794,7.478
decoy,-8.568,8.683
decoy,-7.791,8.723
decoy,-7.791,7.73
decoy,-7.789,8.835
decoy,-7.787,9.152
decoy,-7.784,9.122
decoy,-7.807,8.178
decoy,-7.784,10.701
decoy,-7.783,8.933
decoy,-7.78,9.758
decoy,-7.777,11.131
decoy,-7.776,9.812
decoy,-7.775,5.211
decoy,-7.97,7.587
decoy,-7.838,10.805
decoy,-7.77,9.263
decoy,-7.783,9.168
decoy,-8.179,7.274
decoy,-7.767,7.176
decoy,-7.766,8.584
decoy,-7.766,9.255
decoy,-7.763,8.053
decoy,-7.761,10.629
decoy,-7.759,8.605
decoy,-7.988,7.883
decoy,-7.86,8.496
decoy,-8.233,8.615
decoy,-7.777,8.441
decoy,-7.755,5.888
decoy,-7.756,9.081
decoy,-7.754,8.883
decoy,-8.23,8.482
decoy,-7.751,6.692
decoy,-8.753,9.117
decoy,-7.752,7.022
decoy,-7.751,8.754
decoy,-7.75,6.092
decoy,-7.772,8.433
decoy,-7.82,7.41
decoy,-7.749,7.946
decoy,-7.749,10.76
decoy,-7.747,9.704
decoy,-7.747,9.076
decoy,-7.838,7.642
decoy,-7.835,10.43
decoy,-7.76,6.675
decoy,-7.741,8.839
decoy,-7.74,7.192
decoy,-7.842,9.348
decoy,-7.999,6.772
decoy,-8.499,8.245
decoy,-7.737,8.651
decoy,-7.735,6.936
CHEMBL4741175,-7.744,9.015
decoy,-7.744,8.324
decoy,-7.734,10.06
decoy,-7.732,10.485
decoy,-7.732,8.698
decoy,-7.731,6.259
decoy,-7.73,9.337
decoy,-7.732,6.736
decoy,-7.889,8.36
decoy,-8.029,7.711
decoy,-8.974,7.837
decoy,-8.555,8.999
decoy,-9.258,8.918
decoy,-7.765,10.948
decoy,-7.726,7.541
decoy,-7.758,7.389
decoy,-7.726,8.224
decoy,-7.723,6.391
decoy,-8.007,8.885
decoy,-7.719,11.359
decoy,-7.718,6.451
decoy,-7.718,8.132
decoy,-7.717,9.357
decoy,-7.728,7.941
decoy,-7.714,8.24
decoy,-8.832,9.24
decoy,-7.778,7.709
decoy,-7.729,9.546
decoy,-7.762,8.852
decoy,-7.748,8.538
decoy,-7.811,8.409
decoy,-8.33,9.908
decoy,-7.705,7.405
decoy,-7.705,8.598
decoy,-7.704,8.408
decoy,-7.85,9.963
decoy,-7.737,10.045
decoy,-8.114,8.807
decoy,-7.704,7.962
decoy,-7.703,9.377
decoy,-8.743,9.061
decoy,-7.703,7.963
decoy,-7.787,8.371
decoy,-7.85,7.457
decoy,-7.698,5.355
decoy,-8.075,7.65
decoy,-8.092,8.98
decoy,-7.713,8.843
decoy,-7.696,5.49
decoy,-7.849,7.212
decoy,-7.701,7.152
decoy,-7.706,7.542
CHEMBL4750285,-7.692,8.659
decoy,-7.692,7.521
decoy,-9.566,8.954
decoy,-7.69,6.119
decoy,-7.702,7.84
decoy,-7.689,6.659
decoy,-8.028,8.587
decoy,-8.23,7.314
decoy,-8.036,9.568
decoy,-7.719,10.799
decoy,-7.683,9.15
decoy,-7.797,7.026
decoy,-7.848,10.132
decoy,-7.681,5.56
decoy,-7.68,6.688
decoy,-7.679,12.206
decoy,-9.007,10.579
decoy,-7.678,5.892
decoy,-7.821,8.708
decoy,-7.676,8.021
decoy,-8.35,7.745
decoy,-7.696,6.444
decoy,-7.82,8.735
decoy,-8.147,6.724
decoy,-7.672,8.105
decoy,-8.984,7.029
decoy,-7.671,8.303
decoy,-7.67,8.755
decoy,-7.669,7.79
decoy,-7.669,8.19
decoy,-7.669,7.057
decoy,-7.669,7.941
decoy,-7.669,6.085
decoy,-7.669,8.112
decoy,-8.361,6.96
decoy,-7.675,7.67
decoy,-7.662,10.666
decoy,-8.482,10.174
decoy,-7.661,5.445
decoy,-7.767,8.775
decoy,-7.974,6.335
decoy,-7.66,9.259
decoy,-7.674,9.43
decoy,-7.66,8.907
decoy,-7.782,8.028
decoy,-7.657,6.784
decoy,-7.718,8.725
decoy,-7.925,7.287
decoy,-7.655,6.779
decoy,-7.654,10.425
decoy,-7.653,6.91
decoy,-7.677,8.136
decoy,-7.646,7.375
decoy,-7.849,9.995
decoy,-9.26,8.086
decoy,-8.938,10.094
decoy,-7.637,8.882
CHEMBL4777095,-7.635,10.094
decoy,-7.635,10.103
decoy,-7.635,6.548
decoy,-7.906,9.462
decoy,-7.728,8.712
decoy,-7.633,8.782
decoy,-7.666,6.681
decoy,-7.632,8.46
decoy,-7.634,9.444
decoy,-7.646,8.394
decoy,-7.626,8.95
decoy,-7.625,6.13
decoy,-7.624,6.802
decoy,-7.625,9.211
decoy,-7.623,9.092
decoy,-7.623,8.414
decoy,-7.654,9.519
decoy,-7.622,7.273
CHEMBL4799614,-7.623,9.736
decoy,-7.623,9.589
decoy,-7.618,7.425
decoy,-7.615,9.785
decoy,-8.025,11.071
decoy,-7.798,7.993
decoy,-7.685,7.742
decoy,-7.651,8.816
decoy,-7.609,6.918
decoy,-7.607,6.952
decoy,-7.607,9.074
decoy,-7.606,7.06
decoy,-7.642,6.591
decoy,-8.611,8.762
decoy,-7.603,6.219
decoy,-7.602,9.926
decoy,-7.601,4.966
decoy,-8.01,8.907
decoy,-7.599,7.524
decoy,-7.6,8.113
decoy,-7.596,7.141
decoy,-7.616,6.321
CHEMBL4548290,-7.595,7.57
decoy,-7.595,7.42
decoy,-8.112,6.864
decoy,-7.593,6.72
decoy,-7.692,7.162
decoy,-7.592,9.19
decoy,-7.592,8.192
decoy,-7.592,7.56
decoy,-7.591,9.381
decoy,-7.59,9.782
decoy,-7.6,5.874
decoy,-7.588,6.202
decoy,-7.588,9.578
decoy,-7.709,7.742
decoy,-8.538,9.678
decoy,-7.927,8.636
decoy,-10.256,9.863
decoy,-7.585,8.749
decoy,-7.585,3.911
decoy,-7.608,9.695
decoy,-7.59,9.668
decoy,-7.584,5.573
decoy,-7.591,7.966
decoy,-8.07,9.913
decoy,-7.582,7.512
decoy,-8.266,8.386
decoy,-7.601,7.601
decoy,-10.169,9.32
decoy,-7.579,7.939
decoy,-7.579,7.08
decoy,-9.601,6.165
decoy,-7.577,8.974
decoy,-7.576,10.728
decoy,-7.831,10.407
decoy,-7.575,7.703
decoy,-7.57,7.529
CHEMBL4472204,-7.569,7.87
decoy,-7.569,7.842
decoy,-7.571,8.849
decoy,-7.567,8.17
decoy,-7.776,10.08
decoy,-7.567,6.983
decoy,-7.633,7.271
decoy,-7.565,7.919
decoy,-8.072,8.449
decoy,-7.569,10.128
decoy,-7.825,7.673
decoy,-7.636,7.411
decoy,-7.559,7.586
decoy,-7.56,7.233
decoy,-7.557,7.756
decoy,-7.557,6.75
decoy,-7.556,6.761
decoy,-7.658,8.121
decoy,-7.582,7.167
decoy,-7.553,9.098
decoy,-7.641,9.643
decoy,-7.553,9.873
decoy,-7.55,9.474
decoy,-7.551,8.785
decoy,-7.998,8.93
decoy,-8.054,7.651
decoy,-7.555,7.458
decoy,-7.69,8.426
decoy,-7.764,7.796
decoy,-7.547,7.421
decoy,-7.546,7.911
decoy,-7.562,6.425
decoy,-7.814,10.08
decoy,-7.54,7.709
decoy,-7.54,7.89
decoy,-7.54,7.843
decoy,-7.54,6.907
decoy,-7.539,6.71
decoy,-7.539,6.205
decoy,-7.562,8.052
decoy,-7.537,5.291
decoy,-7.537,8.808
decoy,-7.537,7.584
decoy,-7.649,10.534
decoy,-7.542,11.037
decoy,-7.536,9.035
decoy,-7.535,7.267
decoy,-7.535,7.992
decoy,-7.534,9.226
decoy,-7.533,7.058
decoy,-7.535,6.828
decoy,-7.532,7.483
decoy,-7.53,9.016
decoy,-7.528,5.158
decoy,-7.738,9.666
decoy,-7.527,7.684
decoy,-7.524,6.865
decoy,-7.524,6.535
decoy,-7.524,6.747
decoy,-7.933,6.215
decoy,-7.522,8.193
decoy,-7.794,9.619
decoy,-7.519,8.635
decoy,-7.518,6.859
decoy,-7.518,8.262
decoy,-8.114,8.636
decoy,-7.518,7.434
decoy,-7.516,8.426
decoy,-8.272,7.181
decoy,-7.514,8.658
decoy,-7.513,7.287
decoy,-7.513,8.296
decoy,-7.512,9.479
decoy,-7.603,11.254
decoy,-7.518,8.645
decoy,-7.509,7.893
decoy,-7.506,6.796
decoy,-7.505,9.51
decoy,-7.541,11.031
decoy,-7.604,9.934
decoy,-7.503,8.022
decoy,-7.533,6.878
decoy,-7.501,10.419
decoy,-7.5,7.222
decoy,-7.499,7.054
decoy,-7.915,6.722
decoy,-7.498,7.514
decoy,-7.498,7.805
decoy,-7.507,8.079
decoy,-7.496,6.455
decoy,-8.07,11.647
decoy,-7.779,10.139
decoy,-7.494,6.798
decoy,-7.507,8.642
decoy,-7.491,6.689
decoy,-7.776,9.207
decoy,-7.49,8.766
decoy,-7.489,10.93
decoy,-7.49,9.88
decoy,-7.485,6.106
decoy,-7.655,10.167
decoy,-7.481,9.135
decoy,-8.296,8.279
decoy,-7.497,9.686
decoy,-7.48,11.244
decoy,-7.479,6.788
decoy,-7.787,7.319
decoy,-7.509,7.422
decoy,-9.34,7.741
decoy,-7.475,6.574
decoy,-7.91,8.806
decoy,-7.477,10.056
decoy,-7.583,10.649
decoy,-7.474,9.264
decoy,-7.473,7.763
decoy,-7.499,7.679
decoy,-7.469,10.301
decoy,-7.469,10.301
decoy,-7.469,10.283
decoy,-7.468,6.317
decoy,-7.467,7.232
decoy,-7.466,7.653
decoy,-7.466,4.992
decoy,-7.476,9.032
decoy,-8.695,9.621
decoy,-7.464,8.094
decoy,-7.463,7.589
CHEMBL313972,-7.461,10.423
decoy,-7.461,9.337
decoy,-7.46,7.924
decoy,-7.46,7.01
decoy,-7.458,8.016
decoy,-7.486,7.131
decoy,-7.546,8.747
decoy,-7.452,6.967
decoy,-7.465,9.748
decoy,-7.46,9.936
decoy,-7.45,7.525
decoy,-7.637,9.157
decoy,-7.475,8.314
decoy,-7.471,10.195
decoy,-9.531,9.325
decoy,-7.444,8.128
decoy,-7.444,10.323
decoy,-7.453,9.355
decoy,-7.451,10.114
decoy,-7.442,8.406
decoy,-7.441,10.465
decoy,-7.439,6.955
decoy,-7.437,10.831
decoy,-7.436,8.318
decoy,-8.334,9.575
decoy,-7.443,9.88
decoy,-7.435,8.944
decoy,-7.937,9.202
decoy,-7.691,7.632
decoy,-7.431,8.041
decoy,-7.43,8.143
decoy,-7.849,9.924
decoy,-7.426,9.739
decoy,-7.426,10.116
decoy,-7.571,7.888
decoy,-7.424,10.382
decoy,-7.469,6.681
decoy,-7.522,10.129
decoy,-7.429,8.413
decoy,-7.425,9.794
decoy,-7.432,6.954
decoy,-7.415,7.77
decoy,-7.655,10.792
decoy,-7.414,9.102
decoy,-7.412,8.958
decoy,-9.291,10.643
decoy,-7.433,10.158
decoy,-7.411,7.005
decoy,-7.821,10.202
decoy,-7.409,11.731
decoy,-7.408,7.545
decoy,-7.52,8.354
decoy,-7.818,9.173
decoy,-8.539,9.068
decoy,-7.532,6.897
decoy,-7.439,9.883
decoy,-7.401,6.964
decoy,-7.4,9.667
decoy,-7.397,8.849
decoy,-7.489,9.966
decoy,-7.39,9.201
decoy,-7.436,9.216
decoy,-8.45,8.835
decoy,-7.392,8.958
decoy,-7.384,10.262
decoy,-7.794,10.273
decoy,-7.379,4.881
decoy,-7.383,9.405
decoy,-7.377,10.213
decoy,-7.376,6.2
decoy,-7.376,10.031
decoy,-7.373,7.893
CHEMBL4754781,-7.371,9.472
decoy,-7.371,8.456
decoy,-7.385,9.642
decoy,-7.397,6.935
decoy,-7.37,8.838
decoy,-7.369,6.349
decoy,-7.367,8.78
decoy,-7.367,8.556
decoy,-8.343,9.758
decoy,-7.366,7.199
decoy,-7.366,6.711
rhodamin6G,-7.366,9.999
decoy,-7.364,7.11
decoy,-7.361,6.882
decoy,-7.358,7.85
decoy,-7.356,7.614
decoy,-8.975,11.111
decoy,-7.361,7.067
decoy,-8.778,7.136
decoy,-7.394,6.101
decoy,-7.85,7.24
decoy,-7.352,8.397
decoy,-8.087,8.596
decoy,-7.35,9.359
decoy,-7.531,6.74
decoy,-7.354,9.459
decoy,-7.6,7.849
decoy,-7.708,9.964
decoy,-7.392,10.416
decoy,-7.415,6.816
decoy,-7.44,6.216
decoy,-9.975,6.909
decoy,-7.345,7.658
decoy,-7.755,9.124
decoy,-7.525,6.732
decoy,-7.34,6.992
decoy,-7.34,9.152
decoy,-7.34,7.976
decoy,-7.339,5.932
decoy,-7.338,6.463
decoy,-7.403,8.516
decoy,-8.362,7.665
decoy,-7.335,7.083
decoy,-7.45,6.719
decoy,-7.335,6.461
decoy,-7.333,8.931
decoy,-7.333,6.473
decoy,-7.332,5.992
decoy,-8.048,10.237
decoy,-7.742,9.799
decoy,-7.33,9.256
decoy,-7.331,7.517
decoy,-7.329,10.187
decoy,-7.343,5.553
decoy,-7.328,7.894
decoy,-7.326,7.868
decoy,-7.326,8.065
decoy,-7.325,7.058
decoy,-7.433,9.024
decoy,-9.056,8.914
decoy,-7.499,7.281
decoy,-7.324,6.879
decoy,-7.353,9.521
decoy,-7.323,9.507
decoy,-7.322,8.592
decoy,-8.076,8.7
decoy,-7.352,8.338
decoy,-8.413,9.737
decoy,-7.321,8.551
decoy,-7.82,6.97
decoy,-7.32,8.964
decoy,-7.317,7.182
decoy,-7.317,9.67
decoy,-7.328,8.142
decoy,-7.362,9.043
decoy,-8.235,9.75
decoy,-7.661,6.85
decoy,-7.31,7.096
decoy,-7.31,9.424
decoy,-7.308,8.069
decoy,-7.308,7.247
decoy,-7.307,6.305
decoy,-7.307,8.379
CHEMBL4796256,-7.305,8.584
decoy,-7.305,8.258
decoy,-7.339,8.521
decoy,-7.304,10.141
decoy,-8.101,9.52
decoy,-7.301,7.784
decoy,-7.302,9.324
decoy,-9.875,7.725
decoy,-7.298,7.114
decoy,-7.376,6.645
decoy,-7.45,7.535
decoy,-7.294,10.383
decoy,-7.293,5.993
decoy,-8.333,9.101
decoy,-7.703,9.544
decoy,-7.291,7.621
decoy,-7.291,9.408
decoy,-7.292,8.737
decoy,-7.289,5.757
decoy,-7.289,5.215
decoy,-7.286,10.245
decoy,-7.286,5.835
decoy,-8.352,8.635
decoy,-9.054,7.306
decoy,-7.969,7.797
decoy,-7.283,10.996
decoy,-7.282,8.583
decoy,-7.284,10.325
decoy,-7.508,8.893
decoy,-7.508,8.893
decoy,-7.507,6.039
decoy,-7.421,7.591
decoy,-7.285,10.119
decoy,-8.63,6.493
decoy,-7.548,9.235
decoy,-8.377,9.306
decoy,-7.274,10.247
decoy,-7.267,5.123
decoy,-7.267,7.408
decoy,-8.943,10.804
decoy,-7.264,6.596
decoy,-7.466,8.925
decoy,-7.313,8.405
decoy,-7.262,7.228
decoy,-7.262,9.535
decoy,-8.03,8.321
decoy,-7.308,10.555
decoy,-7.259,8.128
decoy,-7.259,7.168
decoy,-7.27,6.628
decoy,-7.257,7.029
decoy,-7.813,8.37
decoy,-7.256,8.413
decoy,-7.315,6.869
decoy,-8.769,10.761
decoy,-7.255,5.531
decoy,-9.868,8.173
decoy,-7.255,7
decoy,-7.253,11.694
decoy,-7.252,9.054
decoy,-7.252,8.825
decoy,-7.313,9.46
decoy,-7.26,6.27
decoy,-9.655,7.206
decoy,-7.25,10.274
decoy,-7.249,9.739
decoy,-7.248,7.611
CHEMBL4788236,-7.248,8.811
decoy,-7.248,8.868
decoy,-7.247,7.267
decoy,-7.247,8.18
decoy,-7.247,9.462
decoy,-7.319,7.27
decoy,-7.243,7.01
decoy,-8.274,10.042
decoy,-7.242,7.72
decoy,-7.242,10.414
decoy,-7.242,7.365
decoy,-7.555,9.412
decoy,-7.242,6.915
decoy,-7.391,10.151
decoy,-7.24,6.068
decoy,-7.321,10.129
decoy,-8.869,8.54
decoy,-7.238,6.403
decoy,-7.237,9.45
decoy,-7.237,7.143
decoy,-7.238,5.852
decoy,-7.245,8.173
decoy,-7.232,6.697
decoy,-7.856,8.626
decoy,-7.225,10.303
decoy,-7.224,8.008
decoy,-7.787,9.222
decoy,-7.223,8.54
decoy,-8.241,8.826
decoy,-7.543,5.427
decoy,-7.219,7.816
decoy,-7.347,8.495
decoy,-7.218,9.717
decoy,-8.09,8.954
decoy,-7.215,7.318
decoy,-7.22,6.287
decoy,-7.361,6.836
decoy,-7.261,8.137
CHEMBL4756002,-7.211,7.71
decoy,-7.211,6.599
decoy,-7.208,6.421
decoy,-8.109,8.74
decoy,-8.317,8.634
decoy,-7.207,10.755
decoy,-7.227,7.987
decoy,-7.221,8.742
decoy,-8.719,9.274
decoy,-7.204,8.929
decoy,-7.201,7.144
decoy,-7.203,9.13
decoy,-7.202,7.26
decoy,-7.212,4.966
decoy,-7.216,7.449
decoy,-7.196,10.599
decoy,-7.195,8.094
decoy,-7.194,7.115
decoy,-7.193,9.557
decoy,-7.192,8.132
decoy,-7.256,7.551
decoy,-7.191,8.875
decoy,-8.484,9.258
decoy,-7.19,9.294
decoy,-8.325,6.662
decoy,-8.068,8.76
decoy,-7.218,8.206
decoy,-7.188,6.344
decoy,-8.113,9.514
decoy,-7.221,7.214
decoy,-7.208,6.848
decoy,-7.187,10.095
decoy,-7.597,10.252
decoy,-7.185,8.476
decoy,-7.714,7.407
decoy,-7.243,6.496
decoy,-7.299,7.85
decoy,-7.179,8.612
decoy,-7.242,8.337
decoy,-7.172,9.307
decoy,-7.203,7.799
decoy,-7.203,7.799
decoy,-7.171,4.78
decoy,-7.745,7.609
decoy,-7.171,6.92
decoy,-7.174,8.93
decoy,-7.4,9.609
decoy,-7.168,6.822
decoy,-7.167,11.313
decoy,-7.168,8.17
decoy,-7.166,9.66
decoy,-7.687,10.796
decoy,-7.173,6.23
decoy,-7.173,9.564
decoy,-7.573,8.723
decoy,-9.302,8.752
decoy,-7.16,8.958
decoy,-7.16,8.824
decoy,-7.203,7.154
decoy,-7.164,7.877
decoy,-8.346,8.193
decoy,-7.459,9.83
decoy,-8.894,8.208
decoy,-7.253,8.401
decoy,-8.051,9.036
decoy,-7.267,7.041
decoy,-7.166,9.45
decoy,-7.628,8.124
decoy,-7.159,6.593
decoy,-9.764,8.483
decoy,-7.147,7.157
decoy,-7.153,6.873
decoy,-7.187,7.819
decoy,-8.343,10.682
decoy,-7.299,8.123
decoy,-8.662,11.683
decoy,-7.236,9.193
decoy,-7.137,7.336
decoy,-7.135,10.399
decoy,-7.237,6.399
decoy,-7.132,7.056
decoy,-8.008,8.248
decoy,-7.14,7.313
decoy,-7.352,9.631
decoy,-7.572,7.649
decoy,-7.5,9.405
decoy,-7.126,8.037
decoy,-7.125,9.576
decoy,-8.441,8.667
decoy,-7.124,8.321
decoy,-7.556,8.556
decoy,-7.226,6.422
decoy,-7.123,6.941
decoy,-7.122,9.647
decoy,-7.166,6.821
decoy,-7.119,6.113
decoy,-7.119,8.309
decoy,-7.118,7.991
decoy,-7.118,9.313
decoy,-7.134,6.273
decoy,-7.115,7.237
decoy,-7.114,9.837
decoy,-8.021,10.097
decoy,-7.539,7.323
decoy,-7.122,6.923
decoy,-9.644,10.786
decoy,-7.215,6.615
decoy,-7.104,8.904
decoy,-7.104,9.901
decoy,-7.104,6.631
decoy,-7.104,7.534
decoy,-7.103,8.384
decoy,-7.102,8.538
decoy,-7.102,8.383
decoy,-7.102,9.439
decoy,-7.489,8.06
decoy,-7.1,8.62
decoy,-8.918,8.642
decoy,-8.037,6.37
decoy,-7.098,10.859
decoy,-7.103,10.148
decoy,-7.797,11.191
decoy,-7.616,10.279
decoy,-7.507,6.765
decoy,-7.09,9.142
decoy,-7.441,9.116
decoy,-7.093,9.07
decoy,-7.087,8.86
decoy,-7.083,6.999
decoy,-7.083,9.033
decoy,-8.01,9.997
decoy,-8.268,10.023
decoy,-7.892,9.906
decoy,-7.08,9.794
decoy,-9.731,6.856
decoy,-7.265,7.941
decoy,-7.077,9.388
decoy,-7.505,7.382
decoy,-8.084,9.449
decoy,-7.091,11.12
decoy,-7.073,9.59
decoy,-7.402,10.921
decoy,-7.073,10.071
decoy,-7.934,6.706
decoy,-7.071,6.671
decoy,-7.069,6.434
decoy,-7.072,8.88
decoy,-8.67,9.078
CHEMBL4761026,-7.065,9.797
decoy,-7.065,9.913
decoy,-7.064,7.944
decoy,-7.728,9.825
decoy,-7.063,10.527
decoy,-7.18,7.144
decoy,-7.834,7.541
decoy,-7.062,8.525
decoy,-7.061,8.565
decoy,-7.06,9.683
decoy,-7.258,6.848
decoy,-7.06,5.442
decoy,-7.056,8.174
decoy,-7.056,7.332
decoy,-8.088,5.84
decoy,-7.055,7.264
decoy,-7.984,10.79
decoy,-7.062,7.65
CHEMBL392589,-7.054,7.797
decoy,-7.054,6.582
decoy,-7.231,11.1
decoy,-7.051,6.732
decoy,-7.641,8.7
decoy,-7.051,6.428
decoy,-7.461,8.076
decoy,-7.05,7.136
decoy,-7.163,7.591
decoy,-7.047,10.025
decoy,-7.141,8.224
decoy,-7.044,7.779
decoy,-7.06,9.119
decoy,-7.046,8.204
decoy,-8.743,10.321
decoy,-7.868,8.449
decoy,-7.04,8.391
decoy,-7.695,9.9
decoy,-7.638,9.59
decoy,-7.313,6.397
decoy,-7.482,7.464
decoy,-7.037,10.099
decoy,-7.037,7.22
decoy,-8.66,10.313
decoy,-7.036,9.13
decoy,-7.759,7.166
decoy,-7.032,6.716
decoy,-7.139,7.084
decoy,-7.092,10.057
decoy,-7.037,9.159
decoy,-7.059,7.26
decoy,-7.125,8.099
decoy,-7.03,7.797
decoy,-7.048,7.428
decoy,-7.789,7.003
decoy,-7.027,6.89
decoy,-7.027,6.467
decoy,-7.043,8.982
decoy,-7.028,7.346
decoy,-7.909,9.733
decoy,-7.024,7.724
decoy,-7.455,9.995
decoy,-7.072,7.349
decoy,-7.031,7.962
decoy,-7.02,8.849
decoy,-7.434,8.449
decoy,-7.429,9.742
decoy,-7.606,7.271
decoy,-7.772,7.89
decoy,-7.077,10.04
decoy,-7.013,7.74
decoy,-8.154,10.028
decoy,-7.014,8.72
decoy,-7.007,9.113
decoy,-7.012,9.137
decoy,-7.186,6.525
decoy,-7.004,9.594
decoy,-7.575,8.729
decoy,-7.502,6.99
decoy,-7.547,8.652
CHEMBL4751754,-6.999,7.404
decoy,-6.999,7.239
decoy,-7.41,8.6
decoy,-8.198,6.352
decoy,-6.998,6.419
decoy,-6.998,6.953
decoy,-7.994,5.873
decoy,-6.997,8.822
decoy,-6.997,7.88
decoy,-7.131,9.73
decoy,-7.029,7.352
decoy,-7.005,9.528
decoy,-6.995,7.379
decoy,-6.994,7.203
decoy,-7.111,10.896
decoy,-6.993,9.001
decoy,-6.992,9.283
decoy,-7.081,6.842
decoy,-6.99,6.31
decoy,-7.006,8.276
decoy,-6.989,10.002
decoy,-6.989,9.805
decoy,-6.986,9.888
decoy,-6.996,9.094
decoy,-8.204,8.065
decoy,-7.68,7.224
decoy,-7.415,8.169
decoy,-6.983,6.571
decoy,-6.982,9.865
decoy,-7.58,9.391
decoy,-8.191,7.131
decoy,-7.528,6.302
decoy,-6.98,8.019
decoy,-6.98,6.895
decoy,-6.984,7.867
decoy,-7.868,10.514
decoy,-6.978,9.751
decoy,-6.978,9.366
decoy,-7.572,6.553
decoy,-6.977,6.911
decoy,-6.976,10.118
decoy,-7.667,7.798
decoy,-8.399,9.628
decoy,-7.408,8.427
decoy,-7.519,6.986
decoy,-6.971,8.079
decoy,-6.97,6.956
decoy,-7.608,7.689
decoy,-6.965,5.289
decoy,-7.338,8.952
decoy,-8.186,10.43
decoy,-6.963,8.074
decoy,-6.969,8.547
decoy,-6.96,10.652
decoy,-6.96,5.539
decoy,-7.04,6.712
decoy,-6.958,9.364
decoy,-7.735,7.161
decoy,-7.004,7.5
decoy,-8.5,8.673
decoy,-6.968,10.046
decoy,-7.212,8.167
decoy,-7.781,7.799
decoy,-6.998,9.02
decoy,-7.697,8.189
decoy,-9.203,7.161
decoy,-8.386,8.612
decoy,-6.949,11.128
decoy,-6.948,7.212
decoy,-7.969,8.755
decoy,-6.98,7.232
decoy,-6.946,6.215
decoy,-7.133,7.494
decoy,-6.962,11.358
decoy,-6.945,8.343
decoy,-6.946,6.757
decoy,-6.944,10.082
decoy,-6.944,9.163
decoy,-6.941,8.333
decoy,-6.941,7.046
decoy,-6.947,6.749
decoy,-6.977,10.741
decoy,-7.924,8.311
decoy,-6.94,9.107
decoy,-8.444,10.216
decoy,-6.938,8.792
decoy,-6.937,10.508
decoy,-7.92,7.043
decoy,-6.943,7.753
decoy,-7.934,8.111
decoy,-6.932,8.697
decoy,-8.67,9.442
decoy,-7.205,7.566
decoy,-6.967,9.334
decoy,-8.128,7.02
decoy,-6.928,6.697
decoy,-9.515,6.871
decoy,-6.927,9.663
decoy,-6.927,8.611
decoy,-8.175,9.224
decoy,-7.68,9.284
decoy,-6.927,6.269
decoy,-6.926,6.355
decoy,-6.924,8.335
decoy,-6.923,10.21
decoy,-6.922,9.812
decoy,-6.92,5.366
decoy,-7.501,9.013
decoy,-6.977,11.802
decoy,-6.939,6.428
decoy,-7.336,9.774
decoy,-7.361,7.457
decoy,-7.558,10.585
decoy,-7.064,8.016
decoy,-7.778,6.844
decoy,-6.914,10.145
decoy,-6.914,11.394
decoy,-9.224,10.299
decoy,-6.913,7.942
decoy,-6.913,9.344
decoy,-6.913,10.252
decoy,-6.911,7.146
decoy,-7.108,9.594
decoy,-8.34,7.702
decoy,-6.907,8.301
decoy,-7.171,9.478
decoy,-6.905,7.933
decoy,-6.905,6.468
decoy,-7.06,5.948
decoy,-6.984,7.847
decoy,-7.022,10.052
decoy,-7.966,10.062
decoy,-6.912,9.879
decoy,-7.175,6.981
MBX3135,-7.873,8.232
decoy,-8.444,9.025
decoy,-6.892,5.972
decoy,-6.991,7.085
decoy,-6.89,8.217
decoy,-6.894,8.668
decoy,-6.889,8.75
decoy,-6.888,10.52
decoy,-6.941,10.613
decoy,-7.294,7.833
decoy,-6.883,7.024
decoy,-8.836,9.076
decoy,-7.499,8.502
decoy,-6.88,6.095
decoy,-6.88,8.262
decoy,-6.88,10.789
decoy,-6.883,9.629
decoy,-7.327,10.517
decoy,-6.879,7.875
decoy,-6.94,8.28
decoy,-6.899,7.076
decoy,-6.875,9.494
decoy,-7.051,8.11
decoy,-7.007,8.332
decoy,-6.87,7.006
decoy,-7.029,9.789
decoy,-8.548,9.679
decoy,-7.928,7.449
decoy,-7.447,9.1
decoy,-7.152,5.513
decoy,-7.614,9.159
decoy,-7.799,9.496
decoy,-6.917,9.718
decoy,-7.136,6.378
decoy,-6.86,8.307
decoy,-6.931,9.187
decoy,-6.857,8.535
decoy,-6.933,9.835
decoy,-6.856,6.838
decoy,-6.891,10.413
decoy,-6.867,9.615
decoy,-7.43,7.69
decoy,-6.85,7.794
decoy,-6.849,10.734
decoy,-6.848,8.84
decoy,-6.848,7.3
decoy,-8.171,8.219
decoy,-6.847,6.519
decoy,-7.319,7.176
decoy,-6.842,9.828
decoy,-6.874,11.092
decoy,-7.101,9.94
decoy,-6.84,7.892
decoy,-6.834,8.649
decoy,-6.833,8.599
decoy,-6.86,7.853
decoy,-7.142,7.326
decoy,-6.856,9.929
decoy,-6.826,6.893
decoy,-6.826,7.223
decoy,-6.827,8.577
decoy,-6.997,6.78
decoy,-6.823,6.971
decoy,-6.823,6.635
decoy,-7.607,8.182
